participant,xai,case,instance id,selected model family,possible subsets,mean selection F1,mean amount MAE,mean direction accuracy,observed success,simulated success,observed target confidence gain,simulated target confidence gain,observed boundary improvement,simulated boundary improvement,observed plausibility,simulated plausibility,observed actionability,simulated actionability,observed edit L1,simulated edit L1
R_6KDvslaxG4W04I9,counterfactual,6,160212,feature contribution,6,0.7525679277209089,0.15317959879380913,1.0,1.0,1.0,0.985407118635,0.9853239785657486,-0.0542665603278,-0.09656627787104263,0.874881527099,0.9021385786825811,1.0,1.0,0.625592364505,0.5267711474743385
R_6KDvslaxG4W04I9,counterfactual,7,160202,feature contribution,6,0.7525679277209089,0.14824164507539017,1.0,1.0,1.0,0.977388891516,0.9771638750186646,-0.0954243031392,-0.15342883004424496,0.915885742678,0.9335082623917975,1.0,1.0,0.6926395244820001,0.5111972995846927
R_6KDvslaxG4W04I9,counterfactual,8,160204,feature contribution,6,0.7525679277209089,0.1484004318575692,1.0,1.0,1.0,0.968511305473,0.9684608129101323,-0.170714207795,-0.20783402798628944,0.907024522775,0.914464849103584,1.0,1.0,0.6916710408610001,0.512942034786437
R_6KDvslaxG4W04I9,counterfactual,9,160214,feature contribution,6,0.7525679277209089,0.12350201485686241,1.0,1.0,1.0,0.995939308668,0.9959557919775924,-0.0603234328296,-0.19389460136498388,0.909105435473,0.9116600311087306,1.0,1.0,0.479122154618,0.5204089558466061
R_6KDvslaxG4W04I9,counterfactual,10,160203,feature contribution,6,0.7525679277209089,0.19560833019253066,1.0,1.0,1.0,0.984594582185,0.9805715751921246,-0.132438154538,-0.07540658602008002,0.938077517716,0.9029595705859327,1.0,1.0,0.826733844436,0.4942213051700938
R_6KDvslaxG4W04I9,counterfactual,11,160215,feature contribution,6,0.7525679277209089,0.5104392518365675,0.0,0.0,0.6490707612123833,-0.0406200167911,0.6654155090066013,-0.00730297718538,-0.08861693469560089,0.9677916207,0.9251798293165323,1.0,1.0,0.257964114355,0.967616670933147
R_6KDvslaxG4W04I9,counterfactual,12,160208,feature contribution,6,0.7525679277209089,0.5194480962807249,0.0,0.0,0.8912998881063384,-0.0118446688486,0.853742912558191,-0.198920994837,-0.010158694044999464,0.938224145788,0.909459685793676,1.0,1.0,0.462118243718,0.7839471138285468
R_6KDvslaxG4W04I9,counterfactual,13,160218,feature contribution,6,0.7525679277209089,0.4429384114426962,0.0,1.0,0.8752120959810668,0.923902445885,0.8512828556083087,0.0383976585575,-0.12785059655681538,0.925978163899,0.910139668891124,1.0,1.0,0.531963655989,0.5257979064437052
R_6KDvslaxG4W04I9,counterfactual,14,160207,feature contribution,4,0.6523650672176116,0.6793871263263972,0.0,0.0,0.25108384917860216,-3.02804846231e-06,0.4015995333080101,-0.0222032143073,0.12617932557967088,0.934782608695,0.9146162684092282,1.0,1.0,0.326086956522,0.5363225710737457
R_6KDvslaxG4W04I9,counterfactual,15,160206,feature contribution,4,0.6523650672176116,0.7284008931620329,0.0,0.0,0.0,0.00106704882352,0.010824423879300386,0.447787190599,0.03366654915337238,0.958305291533,0.9206474994974977,1.0,1.0,0.478260869565,0.46799434241499016
R_6KDvslaxG4W04I9,counterfactual,16,160219,feature contribution,6,0.7525679277209089,0.5805676743038262,0.0,0.0,0.6490707612123833,-0.0474808074172,0.6044399695218534,-0.0569226716327,-0.13106615082787326,0.944337278009,0.9185631254717499,1.0,1.0,0.5980423323449999,0.793874326656955
R_6KDvslaxG4W04I9,counterfactual,17,160209,feature contribution,4,0.6523650672176116,0.7491373461216018,0.0,0.0,0.20775663363783664,-3.76028703908e-06,0.20825890473875874,-0.108472344952,0.04722398950092471,0.925989241697,0.9209032530398871,1.0,1.0,0.478260869565,0.4811035497594489
R_6KDvslaxG4W04I9,counterfactual,18,160205,feature contribution,4,0.6523650672176116,0.8295823513574054,0.0,0.0,0.20775663363783664,0.000201762544966,0.14065856287168904,-0.0252530195171,-0.029383647954254483,0.960949224958,0.901666097088567,1.0,1.0,0.478260869565,0.5852661630816984
R_6KDvslaxG4W04I9,counterfactual,19,160217,feature contribution,6,0.6038058735293811,0.514631997411322,0.0,0.0,0.8752120959810668,-0.0342352853254,0.619793251158316,-0.0371132294657,-0.06477201853342104,0.946436877362,0.9322383444562465,1.0,1.0,0.576826661129,0.8130497466232957
R_6KDvslaxG4W04I9,counterfactual,20,160216,feature contribution,4,0.20775663363783664,0.4876238455890435,0.0,0.0,0.7922433663621633,0.0135873666896,0.7207134630760307,-0.0301487556955,-0.08394942056237306,0.957707569716,0.935235774957946,1.0,1.0,0.459105594287,0.34819871373947003
R_6upJU84Jtf3Faf5,none,1,160212,weighted examples,10,0.6277859533378853,0.23902570659310945,1.0,0.0,0.6722821109894423,-0.0133579990961,0.7331666549096667,-0.0660768606793,-0.030110309999654628,0.924043118702,0.9407611941040087,0.0,0.12804884158718666,0.379784406491,0.7962711233941513
R_6upJU84Jtf3Faf5,none,2,160201,weighted examples,10,0.6381985895445759,0.15371045902585825,1.0,0.0,0.5967744190416497,0.48419942821,0.5908879781875463,0.279888651269,0.246071000608878,0.937521010942,0.932670499674746,1.0,0.8285863078760557,0.485029912598,0.6315380860662724
R_6upJU84Jtf3Faf5,none,3,160211,weighted examples,10,0.6337655997023448,0.13687454256771805,1.0,0.0,0.09112192121551478,0.0881239430978,0.2413160268182588,0.0115476703633,0.028942336564869133,0.947931860431,0.9465194739524468,0.0,0.3296398439506302,0.613797893325,0.6917604191497618
R_6upJU84Jtf3Faf5,none,4,160214,weighted examples,5,0.36106823235651686,0.1437811515073038,1.0,0.0,0.24690925988859821,0.120241955989,0.27952923849848454,0.00295922008077,-0.02636511155029527,0.951351351351,0.9599086652472595,0.0,0.6389317676434833,0.243243243243,0.20045667376370274
R_6upJU84Jtf3Faf5,none,5,160210,weighted examples,5,0.5048440974353005,0.15540508518483492,1.0,0.0,0.3152437280217377,-0.00199233622519,0.34915613105157944,-0.0505935578648,-0.03253636797700925,0.957321485927,0.9418998865387206,1.0,0.8200878254570382,0.33732228154,0.3076519372033222
R_6upJU84Jtf3Faf5,none,6,160202,weighted examples,10,0.5706311321012748,0.09065061470988592,0.8388644679102158,0.0,0.9303982525040606,0.28671173484,0.7283370409610885,0.040926432759,-0.004575631605088065,0.957494868363,0.9752276331435914,0.0,0.11048532656519738,0.28118953845899997,0.26204308624326417
R_6upJU84Jtf3Faf5,none,7,160213,weighted examples,5,0.7281750866612173,0.11370978920641542,1.0,1.0,0.920538323846605,0.991670227378,0.8642179818177241,-0.0364892777965,0.014065653911670965,0.94153772859,0.953775851839629,1.0,0.9058292402972588,0.478260869565,0.36652454319119526
R_6upJU84Jtf3Faf5,none,8,160204,weighted examples,10,0.5829297390115473,0.06105550178538735,1.0,1.0,0.9434973085087243,0.854950038737,0.7518799295288737,-0.0667441719461,-0.028702631100230233,0.972999348428,0.9754757947741183,0.0,0.1133936313789507,0.433019976498,0.35362456755768873
R_6upJU84Jtf3Faf5,none,9,160200,weighted examples,5,0.7042311502826196,0.17181336927272192,1.0,0.0,0.0,0.0503445202604,0.21332907242155164,0.0319329718233,0.04310454585056411,0.950267524989,0.9468704389600454,1.0,0.8788450564948088,0.34858017344,0.16867947922027934
R_6upJU84Jtf3Faf5,none,10,160203,weighted examples,10,0.7026769128582738,0.13311127009421728,1.0,1.0,0.7630788537343145,0.944854850573,0.7312166726454407,-0.0353050307747,-0.0002567411221643407,0.922444702822,0.9452191751548572,0.0,0.17939321422089632,0.38777648588900004,0.5281626959526375
R_6upJU84Jtf3Faf5,none,11,160218,weighted examples,5,0.649604278343668,0.08267446276989368,1.0,1.0,0.649604278343668,0.940519709833,0.6329257379197214,0.026880310277,0.0224571487317064,0.950517561112,0.9659643745718574,1.0,0.9271019956034525,0.247412194437,0.17017812714071362
R_6upJU84Jtf3Faf5,none,12,160207,weighted examples,10,0.67861272154254,0.183074058893371,1.0,1.0,0.5655057294393673,0.99905561707,0.5572009793709499,0.109849017279,0.09839952049889471,0.973672534606,0.9461306036133983,1.0,0.8209083341442941,0.306940368618,0.57333805923104
R_6upJU84Jtf3Faf5,none,13,160208,weighted examples,5,0.28926230738290076,0.18948514722380455,1.0,0.0,0.06995919826257449,0.00581921071554,0.038913448076900885,0.0128773389405,0.016518945694057267,0.95421925266,0.9613979319175046,1.0,0.9533130703311292,0.228903736699,0.2721534014433128
R_6upJU84Jtf3Faf5,none,14,160219,weighted examples,5,0.5360086728043568,0.2158316298055228,1.0,0.0,0.1449143771666473,0.162135759632,0.31790593376666926,-0.0159834793366,0.003469747038994506,0.956756756757,0.9459300418143314,0.0,0.4639913271956432,0.216216216216,0.33616971744973334
R_6upJU84Jtf3Faf5,none,15,160209,weighted examples,10,0.654435998845511,0.16986423632770448,1.0,1.0,0.5942002651581553,0.873957813116,0.5854356758500024,0.138736167528,0.0976547485071918,0.938076501073,0.9355019170555198,1.0,0.7545215945508233,0.439353608453,0.6404175135033234
R_6upJU84Jtf3Faf5,none,16,160215,weighted examples,10,0.4884247496263435,0.2335140866599766,1.0,1.0,0.1278512935553758,0.858933363328,0.1540971972411584,-0.00297956185583,0.008698013580580106,0.962388007182,0.9365049609895835,0.0,0.2723770773139429,0.1901589785781,0.6581727877802986
R_6upJU84Jtf3Faf5,none,17,160216,weighted examples,5,0.3579259382945414,0.2130918004475267,1.0,0.0,0.46473511434334613,0.230000544402,0.6348801461498768,0.0219816318828,-0.034626123451648234,0.986956521739,0.9409636072400607,1.0,0.5600502396417184,0.0652173913043,0.30909288520018885
R_6upJU84Jtf3Faf5,none,18,160217,weighted examples,10,0.5950833163897185,0.12481138039904631,1.0,0.0,0.6496754884455438,0.16528345123,0.39942649324839086,0.0214010591308,-0.028859939122764328,0.946618523044,0.946604326212241,0.0,0.1779021185708785,0.595127421408,0.595516617180589
R_6upJU84Jtf3Faf5,none,19,160206,weighted examples,5,0.8960790057715757,0.2017714390109711,1.0,0.0,0.3324724508506047,0.000195916938221,0.5938412892337939,0.395569793542,0.5013677332990293,0.934683982139,0.9329358071874734,0.0,0.04079510758112066,0.753545370056,1.5021786318849848
R_6upJU84Jtf3Faf5,none,20,160205,weighted examples,5,0.9141665248807057,0.11912406561304575,1.0,1.0,0.22770599019354604,0.993855550504,0.25234957065497843,0.208293534938,0.1987846885852381,0.948143262542,0.9489567634186803,0.0,0.08644424734436376,1.097037433973,1.4591481445542847
R_771uyV9h8uinmh3,attribution,1,160213,feature contribution,4,0.7271188534098019,0.2161150421466122,1.0,1.0,0.9522335661652699,0.992095423218,0.8548835340185872,-0.0512426839312,0.008422643614408296,0.937189902503,0.9507961236676222,1.0,1.0,0.5,0.3469568402837218
R_771uyV9h8uinmh3,attribution,2,160201,feature contribution,4,0.5821102682858813,0.43873226657738873,1.0,0.0,0.6903422343724257,0.423914042172,0.565700964694941,0.27027201687,0.23350257507221925,0.932071361456,0.9006201522049689,1.0,0.9999999999999999,0.408093861588,0.6587920723825776
R_771uyV9h8uinmh3,attribution,3,160210,feature contribution,4,0.27488079287243894,0.25078805476297966,1.0,0.0,0.9636230197980304,-0.00202099305063,0.9327899665279865,-0.0705935578648,-0.0330869909377304,0.954785942235,0.947477628125728,1.0,1.0,0.31732228154,0.3018830679101011
R_771uyV9h8uinmh3,attribution,4,160203,feature contribution,4,0.7399649541219473,0.1526623359219208,1.0,1.0,0.7399649541219473,0.972208962696,0.6400889946733842,-0.0162531613387,0.02244410387964947,0.945684467769,0.9753417000830297,1.0,1.0,0.272062574392,0.12329149958485179
R_771uyV9h8uinmh3,attribution,5,160214,feature contribution,4,0.3664041714561266,0.2028931134647705,1.0,1.0,0.9649368776918889,0.99553174918,0.8571634962842091,-0.0408710150039,0.012045960986698566,0.939130434782,0.9787039381612078,1.0,1.0,0.304347826087,0.10648030919396113
R_771uyV9h8uinmh3,attribution,6,160212,feature contribution,4,0.1056477838791772,0.21432436307013575,1.0,1.0,0.9589344394104968,0.85760211054,0.9164305590237423,0.0034771310746,-0.10224747997118144,0.95652173913,0.9516492472055891,1.0,1.0,0.217391304348,0.24175376397205506
R_771uyV9h8uinmh3,attribution,7,160204,feature contribution,4,0.5474600862150578,0.1690137002673742,1.0,1.0,0.9605186428666719,0.9683441417,0.9057908183899954,-0.0907706213929,-0.012056090411936927,0.947826086956,0.9793687235735173,1.0,1.0,0.260869565217,0.10315638213241288
R_771uyV9h8uinmh3,attribution,8,160202,feature contribution,4,0.21293890900782217,0.2216562369134396,1.0,1.0,0.3866064731730996,0.977304612591,0.42267172321122715,-0.0770137090257,0.02776829016526762,0.934782608695,0.9788701072762752,1.0,1.0,0.326086956522,0.10564946361862465
R_771uyV9h8uinmh3,attribution,9,160200,feature contribution,4,0.11043011695125966,0.21358694404949918,1.0,1.0,0.0,0.980545312503,0.17705507613601867,0.0345589611537,0.05774652046785106,0.964577939663,0.9372067497065726,1.0,1.0000000000000002,0.304347826087,0.1112340389579036
R_771uyV9h8uinmh3,attribution,10,160211,feature contribution,4,0.5078715888042912,0.2459119602220911,1.0,1.0,0.9645209618484476,0.869939705394,0.791370074743522,0.0384113125944,0.0011151420616989406,0.915481489832,0.9113831224994251,1.0,1.0,0.413043478261,0.4431141802803654
R_771uyV9h8uinmh3,attribution,11,160216,feature contribution,4,0.6486965143446094,0.10405986169769649,1.0,1.0,0.9467969277478504,0.941567510841,0.8880923777110051,-0.132634180908,-0.09681635254031291,0.943478260869,0.9545277827924376,1.0,1.0,0.282608695652,0.22736108603781216
R_771uyV9h8uinmh3,attribution,12,160215,feature contribution,4,0.6254122287450504,0.3158226860522438,1.0,0.0,0.19355739725863427,-0.0680045499025,0.12042001994991666,-0.0755179854076,-0.06129467682272716,0.961731042961,0.9324769344238272,1.0,1.0,0.347826086957,0.5431137778827183
R_771uyV9h8uinmh3,attribution,13,160208,feature contribution,4,0.09622215517359035,0.35019914597385443,1.0,1.0,0.09622215517359035,0.8862350921,0.07935259798102794,-0.0133661085582,-0.04029281999171999,0.943887094031,0.9205589705908946,1.0,1.0,0.280564529842,0.43454182170453326
R_771uyV9h8uinmh3,attribution,14,160217,feature contribution,4,0.2903324339504567,0.33146867012098036,1.0,1.0,0.0,0.565414733339,0.021778229156849294,0.0112098101955,-0.014062090949130088,0.945587485121,0.9488825783890786,1.0,1.0,0.272062574392,0.4319066045523868
R_771uyV9h8uinmh3,attribution,15,160207,feature contribution,4,0.539944458271234,0.4376631199698854,1.0,1.0,0.8727595903620504,0.65940551521,0.8717121332411427,0.192679984908,0.0746925124832877,0.958860200132,0.934150603098533,1.0,1.0,0.314572351641,0.6147682912092229
R_771uyV9h8uinmh3,attribution,16,160218,feature contribution,4,0.6289176027512485,0.170562649728114,1.0,1.0,0.7204409638609072,0.939317018455,0.5958013682057449,0.0225423819148,0.049784945024854414,0.944517561112,0.9770673930862375,1.0,1.0,0.277412194437,0.1146630345688127
R_771uyV9h8uinmh3,attribution,17,160206,feature contribution,4,0.3649030768758805,0.5163106208467203,1.0,0.0,0.0,1.60747436193e-05,0.015009376210352839,0.317610907318,0.283681474960072,0.94665924485,0.9116241005684196,1.0,1.0,0.37,0.694356968267767
R_771uyV9h8uinmh3,attribution,18,160209,feature contribution,4,0.4814570946133007,0.4510750774088534,1.0,1.0,0.8509879128330515,0.915080495357,0.8285314695877444,0.13935456953,0.08648349918080184,0.939159218451,0.9242838622878456,1.0,1.0,0.35708212889,0.6347300210232718
R_771uyV9h8uinmh3,attribution,19,160205,feature contribution,4,0.23464942765747143,0.5193810247461917,1.0,0.0,0.18782527400133556,0.0640092451468,0.12717426792834183,0.103536329033,-0.09949903472890148,0.958803887924,0.8790182569250352,1.0,1.0,0.39,0.6751730035801135
R_771uyV9h8uinmh3,attribution,20,160219,feature contribution,4,0.6885681806664754,0.12829051581919623,1.0,0.0,0.18192075452425283,0.101659325777,0.20414517176566888,0.00591630031822,-0.014832963826440268,0.965272476084,0.9655542459278511,1.0,0.9999999999999999,0.347826086957,0.3625352730595755
R_7DtIw0Gr58M4CAa,counterfactual,1,160201,feature contribution,10,0.6608630158473461,0.21928310582458233,1.0,1.0,0.31808231302902684,0.943115801983,0.3754340206867611,0.233495599919,0.21135878101399222,0.925280927779,0.9246062658040886,1.0,1.0000000000000002,1.069832536297,0.663825677473181
R_7DtIw0Gr58M4CAa,counterfactual,2,160200,feature contribution,5,0.9462662789577885,0.10571396905981052,1.0,1.0,0.1737660718343544,0.98243051951,0.21649227294154927,-0.0289452880931,0.051696894881610465,0.948485830367,0.9378861047785222,1.0,0.9999999999999999,0.6334961737208,0.2662437200647096
R_7DtIw0Gr58M4CAa,counterfactual,3,160203,feature contribution,10,0.7997434164909295,0.13964808893874983,1.0,1.0,0.7235823302215237,0.984587838858,0.7221572171356331,-0.169291027078,0.028061682182202806,0.89257208538,0.9649494302403993,1.0,1.0000000000000002,0.6081815543815,0.17525284879800404
R_7DtIw0Gr58M4CAa,counterfactual,4,160202,feature contribution,10,0.7997434164909295,0.10089742413216868,1.0,1.0,0.9328346783395234,0.977390369952,0.8066411050909978,-0.172152440523,0.020407077407158858,0.928757173837,0.9654696922201831,1.0,1.0000000000000002,0.47352669957,0.17265153889908508
R_7DtIw0Gr58M4CAa,counterfactual,5,160213,feature contribution,10,0.7997434164909295,0.18144198183734175,1.0,1.0,0.36655481083240643,0.991978913675,0.3827709292828197,-0.0243261249657,0.010850991130224773,0.928031318187,0.9487677876444419,1.0,1.0000000000000002,0.9474405394743001,0.44961412213445706
R_7DtIw0Gr58M4CAa,counterfactual,6,160210,feature contribution,10,0.698608260413621,0.18521537219305756,1.0,1.0,0.40133696621362724,0.997835414038,0.36092366223209066,-0.0568244474499,0.03479621107773422,0.935025904352,0.9279481706015157,1.0,1.0000000000000002,0.770842682933,0.15775649617506624
R_7DtIw0Gr58M4CAa,counterfactual,7,160214,feature contribution,10,0.5733583565551392,0.053821531090187724,1.0,1.0,0.712030920274603,0.898790598216,0.6361288419247779,0.0123802339713,0.032026084039095785,0.964224293585,0.976212539020236,1.0,1.0,0.1788785320743,0.11893730489882039
R_7DtIw0Gr58M4CAa,counterfactual,8,160211,feature contribution,10,0.7997434164909295,0.15549989596680655,1.0,1.0,0.7960175384553562,0.979637806372,0.6541379305086661,-0.0753245162112,0.025240856921865895,0.924445166756,0.9557455750001143,1.0,1.0000000000000002,0.9337610981410001,0.5379367490458049
R_7DtIw0Gr58M4CAa,counterfactual,9,160212,feature contribution,10,0.6608630158473461,0.12113833124139828,1.0,1.0,0.9402030715822991,0.98237413106,0.7030831883467483,-0.0366908769453,0.013752573344419398,0.905228980521,0.967071657485111,1.0,1.0000000000000002,0.4738550973954,0.17594797741541465
R_7DtIw0Gr58M4CAa,counterfactual,10,160204,feature contribution,5,0.24129947910204674,0.07289079371309741,1.0,1.0,0.825342509415953,0.944997057879,0.6513233635981549,-0.00487865064889,0.02668515924890629,0.97959530692,0.987752815808017,1.0,1.0,0.102023465397,0.06123592095991547
R_7DtIw0Gr58M4CAa,counterfactual,11,160216,feature contribution,10,0.46991487530872933,0.2922816630237567,0.0,0.0,0.8736417261978706,0.262135830621,0.6276479244815409,0.0041598262201,-0.004981683872176652,0.961791961777,0.9595375545430265,1.0,1.0,0.643906221639,0.2023122272848679
R_7DtIw0Gr58M4CAa,counterfactual,12,160219,feature contribution,10,0.40207291670796635,0.29512351555013533,0.0,0.0,0.7381175937167568,-0.050491848996,0.7076491863157003,-0.17675683066,-0.01740107546497427,0.953239924433,0.9474866044216229,1.0,1.0,0.4823329113282,0.40720193196763443
R_7DtIw0Gr58M4CAa,counterfactual,13,160218,feature contribution,10,0.7398391274743198,0.3115266579104393,0.0,0.0,0.47438916279875687,-0.0239115714119,0.4695868902445545,-0.16221541884,0.04192703122774442,0.943978865423,0.9645316072757592,1.0,1.0000000000000002,0.9450518816560001,0.17734196362120455
R_7DtIw0Gr58M4CAa,counterfactual,14,160206,feature contribution,5,0.4934985645239859,0.3661580581953145,0.0,0.0,0.0,1.76917525074e-09,0.004649029033456046,0.0506732961872,0.07997820321174748,0.982608695652,0.9245279200164761,1.0,1.0,0.0869565217391,0.4500584580324032
R_7DtIw0Gr58M4CAa,counterfactual,15,160209,feature contribution,5,0.4934985645239859,0.43532448609017327,0.0,0.0,0.24129947910204674,-3.98894227482e-06,0.23869368974538868,-0.0938240864226,0.0570618372639953,0.969565217391,0.921287580012976,1.0,1.0,0.152173913043,0.46788802219439857
R_7DtIw0Gr58M4CAa,counterfactual,16,160205,feature contribution,10,0.6608630158473461,0.26226129217641225,0.5873500720896239,0.0,0.47438916279875687,-4.55730248206e-06,0.3784087041746755,-0.152647765988,0.14832764352974212,0.93597791846,0.9259919191170911,1.0,1.0000000000000002,0.2340259424728,0.8775196121404684
R_7DtIw0Gr58M4CAa,counterfactual,17,160215,feature contribution,10,0.6608630158473461,0.22344472230941867,0.0,0.0,0.7716844206016804,-0.0459337499098,0.5817131775706426,-0.0828311047343,-0.013709480141801617,0.94935181318,0.9363436810699586,1.0,1.0000000000000002,0.21608492309330002,0.641605566150734
R_7DtIw0Gr58M4CAa,counterfactual,18,160208,feature contribution,10,0.7997434164909295,0.2588834073605259,0.0,0.0,0.7235823302215237,-0.0118458651243,0.6556149977154818,-0.29065869723,0.004602637351791222,0.924742782315,0.9224375790163075,1.0,1.0000000000000002,0.43886352230110004,0.4499267386432378
R_7DtIw0Gr58M4CAa,counterfactual,19,160217,feature contribution,10,0.6608630158473461,0.22417324576429717,0.0,0.0,0.08239834038793135,-0.148303905979,-0.0065961689333941895,-0.0925962366469,-0.03226634395110227,0.958545445727,0.9457904635679876,1.0,1.0000000000000002,0.3853757624097,0.47721733692149676
R_7DtIw0Gr58M4CAa,counterfactual,20,160207,feature contribution,10,0.5733583565551392,0.27528155609177024,0.0,0.0,0.6647707312112092,-2.72169242765e-06,0.6165911182675912,-0.106479701891,0.11006429872456676,0.965059897137,0.9203302296395719,1.0,1.0,0.1747005143116,0.5695269829097006
R_7IXNpixLXSjItSq,none,1,160211,feature contribution,5,0.4698374311094846,0.15210919329626213,1.0,0.0,0.1838996989784804,-0.00543200694686,0.18866468200979677,-0.00238557780719,0.010000779430750728,0.932648629348,0.9168095194315639,1.0,0.653737130087965,0.0329951332179,0.2381597181356618
R_7IXNpixLXSjItSq,none,2,160210,feature contribution,5,0.07376333558384797,0.24373289589364877,1.0,0.0,0.8898636366053675,-0.00149049784144,0.8052096189442997,-0.0287573649053,-0.10715992208139873,0.941402875429,0.9290617788872013,1.0,0.653737130087965,0.0373222815398,0.4091786407856267
R_7IXNpixLXSjItSq,none,3,160200,feature contribution,5,0.3462628699120349,0.05168217937004999,1.0,0.0,0.0,0.0156155273458,-0.00013237803439995364,-0.0144469226473,-0.0021132139888217108,0.935195432183,0.9407714441139918,0.0,0.653737130087965,0.0810810810811,0.009238991688014465
R_7IXNpixLXSjItSq,none,4,160204,feature contribution,5,0.07376333558384797,0.11715596785411068,1.0,1.0,0.653737130087965,0.959853245131,0.6086280295941856,-0.0736299284144,-0.03439271273336185,0.972292216915,0.977899886724699,1.0,0.653737130087965,0.138538915426,0.11050056637650478
R_7IXNpixLXSjItSq,none,5,160202,feature contribution,5,0.4698374311094846,0.08405736680103215,1.0,1.0,0.0,0.963781119513,0.008149858029901617,0.000524523830916,-0.000932344480471102,0.977315845912,0.9979964077095915,1.0,0.653737130087965,0.113420770436,0.010017961452042038
R_7IXNpixLXSjItSq,none,6,160201,feature contribution,5,0.07376333558384797,0.17852254846916926,1.0,0.0,0.10792639698296597,3.96550942016e-05,0.10571493664847743,0.0804904080554,0.12709930062134708,0.948429803194,0.938592383250744,1.0,0.653737130087965,0.131955605507,0.22270121569746662
R_7IXNpixLXSjItSq,none,7,160214,feature contribution,5,0.07376333558384797,0.0877177446198319,1.0,0.0,0.653737130087965,0.111818218051,0.6073366347629162,0.0246425353615,-0.002627124351632554,0.987267771846,0.9781712509441,1.0,0.653737130087965,0.0636611407699,0.10914374527949956
R_7IXNpixLXSjItSq,none,8,160212,feature contribution,5,0.4698374311094846,0.30809740367956745,1.0,1.0,0.9240266980044854,0.98537006676,0.8984669574648927,-0.0487798591215,-0.15088369739105437,0.975666089252,0.9267829223374664,1.0,0.653737130087965,0.121669553741,0.5003386343547057
R_7IXNpixLXSjItSq,none,9,160203,feature contribution,5,0.07597330199551441,0.15639119672615184,1.0,1.0,0.5301625688905154,0.612215720178,0.32081189887073125,0.0436419890022,-0.009470370975154092,0.965217391304,0.9694255983200057,1.0,0.653737130087965,0.173913043478,0.15521219712903536
R_7IXNpixLXSjItSq,none,10,160213,feature contribution,5,0.07597330199551441,0.442533176218334,1.0,1.0,0.9999999999999999,0.992128607744,0.9182103986711769,-0.000381640463036,0.013553931678882369,0.91337761091,0.9494830961851981,1.0,0.653737130087965,0.695652173913,0.2669976181125017
R_7IXNpixLXSjItSq,none,11,160209,feature contribution,10,0.4360080149238589,0.21648856288613302,1.0,0.0,0.11515830579908315,0.290790190545,0.13801011618377282,0.184446987478,0.12483006527436087,0.931139976408,0.9530256447429143,1.0,0.30023574131043523,0.678964212581,0.2432269596019211
R_7IXNpixLXSjItSq,none,12,160215,feature contribution,5,0.034163061399118004,0.42688711086310505,1.0,0.0,0.4698374311094846,-0.0753470402905,0.38990025615170304,-0.038940399333,-0.08464148763549903,0.946078153321,0.9121317062380341,1.0,0.653737130087965,0.399591906138,0.47332896588088913
R_7IXNpixLXSjItSq,none,13,160205,feature contribution,5,0.4698374311094846,0.33721220754371667,1.0,0.0,0.034163061399118004,-4.5595058622e-06,0.023118240062794823,-0.250918954935,-0.19068478603830394,0.863599535419,0.8944775933337599,1.0,0.653737130087965,0.558855068877,0.6309180387781135
R_7IXNpixLXSjItSq,none,14,160219,feature contribution,5,0.3462628699120349,0.4541422220708766,1.0,0.0,0.07376333558384797,0.0509413415578,0.1019980410952277,-0.00163482118138,-0.03047010800828869,0.931094812856,0.9304800493238057,0.0,0.653737130087965,0.675675675676,0.45017608638555356
R_7IXNpixLXSjItSq,none,15,160216,feature contribution,5,0.07376333558384797,0.35354253924220636,1.0,1.0,0.619574068688847,0.771449227004,0.6577589894874427,-0.00629585623376,-0.05086774437857772,0.920069120539,0.9334905802449556,1.0,0.653737130087965,0.399654397303,0.36122693054221533
R_7IXNpixLXSjItSq,none,16,160208,feature contribution,5,0.4698374311094846,0.15266029557855024,1.0,0.0,0.034163061399118004,0.0351128232886,0.15413604200274134,0.0219762421143,0.018500640398179852,0.994225851687,0.9555501437509533,1.0,0.653737130087965,0.0288707415656,0.23639839552449912
R_7IXNpixLXSjItSq,none,17,160217,feature contribution,5,0.3462628699120349,0.29679833162440433,1.0,0.0,0.0,-0.153906552501,-0.1270921804372016,-0.0735675070032,-0.10191604406215894,0.954839046665,0.9340679356239621,0.0,0.653737130087965,0.297297297297,0.4491815933139982
R_7IXNpixLXSjItSq,none,18,160206,feature contribution,5,0.4698374311094846,0.4293001928197724,1.0,0.0,0.0,-2.60405030872e-11,0.002063443842626473,-0.0306383128972,0.051256317782142596,0.969067062608,0.900125231729065,1.0,0.653737130087965,0.154664686959,0.6391575060749999
R_7IXNpixLXSjItSq,none,19,160218,feature contribution,5,0.07597330199551441,0.021413198698283804,0.0,0.0,0.0,-0.000324381201473,0.00091645200416734,0.00128970648547,-0.004493618884673709,0.995652173913,0.9962009993531723,1.0,0.653737130087965,0.0217391304348,0.01899500323413806
R_7IXNpixLXSjItSq,none,20,160207,feature contribution,5,0.07376333558384797,0.1339130610605787,1.0,0.0,0.034163061399118004,-6.22625183966e-07,0.09220127965601682,0.0301574185244,0.10491076354408686,0.994244450688,0.9606011070442659,1.0,0.653737130087965,0.028777746558,0.21470106472456185
