moderator,level,n_instances,outcome,comparison,n_a,n_b,mean_a,mean_b,difference,ci_low,ci_high,permutation_p,welch_p,hedges_g,beneficial_difference,q_global,q_within_moderator
pair_seen_in_training_group,seen_pair,8,cf_demo_cosine,counterfactual - attribution,27,16,0.27126171879748673,0.42591342309505326,-0.15465170429756653,-0.29249477368505106,-0.01504371177367037,0.05433333333333333,0.03804451049559738,-0.6137040771968822,-0.15465170429756653,1.0,0.9562962962962963
pair_seen_in_training_group,seen_pair,8,cf_demo_cosine,counterfactual - none,27,19,0.27126171879748673,0.40010245840505454,-0.1288407396075678,-0.248065623470639,-0.012423637403594538,0.07233333333333333,0.05121984307415802,-0.5426400652228708,-0.1288407396075678,1.0,0.9562962962962963
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,cf_demo_cosine,counterfactual - attribution,27,16,0.25329321889888085,0.41285063674580713,-0.15955741784692629,-0.30732746834601615,-0.012202009741001524,0.074,0.04698483295818359,-0.5765809354786153,-0.15955741784692629,1.0,0.8785185185185185
original_boundary_distance_bucket,closer_original_boundary,10,boundary_new,attribution - none,16,19,0.09536805582124999,0.1323151604605263,-0.03694710463927631,-0.07625711651728947,-0.0023367769611340556,0.07633333333333334,0.07047751515575304,-0.5884204844104275,0.03694710463927631,1.0,0.8367741935483871
original_boundary_distance_bucket,closer_original_boundary,10,boundary_improvement,attribution - none,16,19,-0.04775646786125,-0.0847035725005263,0.03694710463927631,0.0010166143440986748,0.07810394446756576,0.07733333333333334,0.07047751515575305,0.5884204844104275,0.03694710463927631,1.0,0.8367741935483871
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,cf_demo_cosine,counterfactual - none,27,19,0.25329321889888085,0.3918546389185663,-0.13856142001968547,-0.2810822155717633,-0.005603494840280344,0.09033333333333333,0.06254615098725255,-0.5197396838225813,-0.13856142001968547,1.0,0.8785185185185185
design_cluster_group,cluster_1,10,confidence_gain,counterfactual - attribution,27,16,0.4555446813939374,0.5484289448631443,-0.09288426346920692,-0.20572208073464462,0.02233917788591544,0.109,0.11247776322303665,-0.5116921950557338,-0.09288426346920692,1.0,0.886923076923077
design_cluster_group,cluster_1,10,success,counterfactual - attribution,27,16,0.4555555555555556,0.5562499999999999,-0.10069444444444431,-0.21112268518518518,0.018067129629629558,0.10966666666666666,0.10140123469975093,-0.5157168520635401,-0.10069444444444431,1.0,0.886923076923077
prediction_confidence_bucket,lower_confidence,10,cf_demo_feature_jaccard,counterfactual - attribution,27,16,0.35999999999999993,0.29156249999999995,0.06843749999999998,-0.010864679783950655,0.1521645447530864,0.113,0.12516235857079522,0.49818126145465735,0.06843749999999998,1.0,0.9017647058823529
target_label_group,No Diabetes,10,cf_demo_cosine,counterfactual - none,27,19,0.31581704997837146,0.45714098864399505,-0.1413239386656236,-0.2947368079144257,-0.00103697019561868,0.11433333333333333,0.07837840641492605,-0.48065431955251914,-0.1413239386656236,1.0,0.9114893617021276
control_empirical_difficulty_group,control_hard,10,cf_demo_cosine,counterfactual - none,27,19,0.303961778426194,0.4207614590061085,-0.11679968057991452,-0.25779341818215995,0.012578388308211605,0.11566666666666667,0.11192076235369916,-0.4613809132247492,-0.11679968057991452,1.0,0.9422222222222222
design_cluster_group,cluster_2,10,boundary_new,attribution - none,16,19,0.08517911478000001,0.11705257725263159,-0.03187346247263158,-0.07023035818999342,0.0012801923277976765,0.11766666666666667,0.10597201283705136,-0.5227586128353765,0.03187346247263158,1.0,0.886923076923077
design_cluster_group,cluster_2,10,boundary_improvement,attribution - none,16,19,-0.028332550989999997,-0.06020601346263157,0.03187346247263157,-0.0020119983336636493,0.07000337906479275,0.119,0.10597201283705146,0.5227586128353764,0.03187346247263157,1.0,0.886923076923077
prediction_confidence_bucket,lower_confidence,10,attribution_feature_overlap,counterfactual - attribution,27,16,0.35999999999999993,0.29156249999999995,0.06843749999999998,-0.008339699074074041,0.15401494984567893,0.12033333333333333,0.12516235857079522,0.49818126145465735,0.06843749999999998,1.0,0.9017647058823529
oracle_pair_uses_age_group,age_pair,3,edit_l1,attribution - none,16,19,0.44493642667484373,0.6371253042818351,-0.19218887760699138,-0.4321868986070536,0.015385304181993046,0.121,0.12457834686959667,-0.5003472743985133,0.19218887760699138,1.0,0.9370731707317074
oracle_pair_uses_age_group,no_age_pair,17,cf_demo_cosine,counterfactual - none,27,19,0.30035738593668504,0.4123555618424226,-0.11199817590573757,-0.23543892734731958,0.004673492801554754,0.12366666666666666,0.08924675913151967,-0.4755144747809218,-0.11199817590573757,1.0,0.9370731707317074
target_label_group,No Diabetes,10,confidence_gain,counterfactual - attribution,27,16,0.5986784320308148,0.7291047103268751,-0.13042627829606024,-0.2772907882378003,0.016476507558245698,0.13066666666666665,0.1069365085057691,-0.4638384478393761,-0.13042627829606024,1.0,0.9114893617021276
exogenous_geometry_k2,geometry_1,15,boundary_improvement,attribution - none,16,19,-0.020261452677083333,-0.050162021590877195,0.029900568913793862,-0.0035817923169265413,0.06979317113999452,0.131,0.12579341800753222,0.49265890032746734,0.029900568913793862,1.0,0.946923076923077
nearest_same_training_distance_bucket,near_training,10,cf_demo_cosine,counterfactual - none,27,19,0.3095392948524879,0.42878113058084305,-0.11924183572835517,-0.2568725314248031,0.031175264117438838,0.14266666666666666,0.134156421996627,-0.4450793665967283,-0.11924183572835517,1.0,0.9381249999999999
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,confidence_gain,counterfactual - attribution,27,16,0.45929854437866924,0.5650601286267052,-0.10576158424803594,-0.2400811326638435,0.033363406980341535,0.14733333333333334,0.13705528482554957,-0.4542363726945282,-0.10576158424803594,1.0,0.8785185185185185
nearest_same_training_distance_bucket,far_training,10,boundary_improvement,counterfactual - attribution,27,16,-0.03273096649222223,-0.009015272931249999,-0.02371569356097223,-0.050441368868446766,0.0009105089268981445,0.14866666666666667,0.09266448525011577,-0.45063180302514333,-0.02371569356097223,1.0,0.9381249999999999
design_cluster_group,cluster_1,10,cf_demo_cosine,counterfactual - none,27,19,0.36051435596303516,0.47988770825322635,-0.11937335229019119,-0.2654319159153927,0.024637025633627983,0.15033333333333335,0.13901032525607926,-0.43808722668284183,-0.11937335229019119,1.0,0.886923076923077
exogenous_geometry_k2,geometry_1,15,boundary_new,attribution - none,16,19,0.09390993057041667,0.12381049948421052,-0.02990056891379385,-0.0693023357909512,0.003083992870430361,0.151,0.12579341800753233,-0.4926589003274671,0.02990056891379385,1.0,0.946923076923077
original_boundary_distance_bucket,farther_original_boundary,10,cf_demo_cosine,counterfactual - none,27,19,0.32888192486495516,0.44582053951424905,-0.11693861464929389,-0.2632384591066633,0.028454945105911723,0.15233333333333332,0.13529566564115447,-0.43060412657505864,-0.11693861464929389,1.0,0.8367741935483871
prediction_confidence_bucket,lower_confidence,10,success,counterfactual - none,27,19,0.525925925925926,0.6263157894736843,-0.10038986354775825,-0.22642787524366473,0.022714424951267076,0.15366666666666667,0.14282517829811864,-0.43262612229210407,-0.10038986354775825,1.0,0.9017647058823529
original_boundary_distance_bucket,closer_original_boundary,10,target_centroid_progress,attribution - none,16,19,0.03603208570719914,-0.038029484350260385,0.07406157005745953,-0.014164994590356982,0.1678101662334626,0.155,0.13476777688021252,0.4855378333056742,0.07406157005745953,1.0,0.8367741935483871
nearest_same_training_distance_bucket,far_training,10,boundary_new,counterfactual - attribution,27,16,0.11104541383222222,0.08732972027125,0.023715693560972223,-0.0010448773853344953,0.05083084609746524,0.15666666666666668,0.09266448525011588,0.45063180302514316,-0.023715693560972223,1.0,0.9381249999999999
nearest_same_training_distance_bucket,far_training,10,boundary_new,attribution - none,16,19,0.08732972027125,0.11447439500421053,-0.027144674732960533,-0.06171588588660033,0.004491873741188284,0.16066666666666668,0.1455378597792896,-0.46743934216056127,0.027144674732960533,1.0,0.9381249999999999
nearest_same_training_distance_bucket,far_training,10,boundary_improvement,attribution - none,16,19,-0.009015272931249999,-0.036159947664210525,0.027144674732960526,-0.0055501188090370055,0.06308218422171383,0.164,0.14553785977928974,0.46743934216056116,0.027144674732960526,1.0,0.9381249999999999
prediction_confidence_bucket,lower_confidence,10,confidence_gain,counterfactual - none,27,19,0.49360861531666667,0.581305411761579,-0.08769679644491235,-0.20951701526628264,0.02796098065046877,0.16433333333333333,0.1722126837117138,-0.40557774865545737,-0.08769679644491235,1.0,0.9017647058823529
oracle_pair_uses_age_group,no_age_pair,17,cf_demo_cosine,counterfactual - attribution,27,16,0.30035738593668504,0.40893430617780646,-0.10857692024112142,-0.24417670211057194,0.025710181305434874,0.16866666666666666,0.14245544335393645,-0.4347139288733547,-0.10857692024112142,1.0,0.9370731707317074
target_label_group,No Diabetes,10,cf_demo_cosine,counterfactual - attribution,27,16,0.31581704997837146,0.45328042214596465,-0.1374633721675932,-0.31349722713469846,0.03005021059295502,0.17,0.12853200407296897,-0.4370874406386639,-0.1374633721675932,1.0,0.9114893617021276
target_label_group,No Diabetes,10,boundary_new,attribution - none,16,19,0.10019083648625,0.13369859851894736,-0.033507762032697355,-0.07663637006131904,0.005123417142879104,0.17066666666666666,0.1468382046810128,-0.4663543165413436,0.033507762032697355,1.0,0.9114893617021276
nearest_same_training_distance_bucket,near_training,10,confidence_gain,counterfactual - attribution,27,16,0.4568940114209003,0.5373525306975193,-0.08045851927661901,-0.18638270480167315,0.022626646679303416,0.171,0.16721866616267858,-0.43087313330991134,-0.08045851927661901,1.0,0.9381249999999999
prediction_confidence_bucket,lower_confidence,10,cf_demo_cosine,counterfactual - none,27,19,0.23171756144102454,0.32287116859946635,-0.09115360715844181,-0.2075375318482256,0.0272946177724035,0.172,0.15326668499802198,-0.40398426266393633,-0.09115360715844181,1.0,0.9017647058823529
exogenous_geometry_k2,geometry_1,15,cf_demo_cosine,counterfactual - attribution,27,16,0.2895020774896076,0.4010713464105825,-0.1115692689209749,-0.25733481342442116,0.031415680068067005,0.17333333333333334,0.13689850178092103,-0.4415092065691573,-0.1115692689209749,1.0,0.946923076923077
oracle_pair_uses_age_group,no_age_pair,17,confidence_gain,counterfactual - attribution,27,16,0.5066363216383518,0.5899293085518358,-0.08329298691348397,-0.1835871624427091,0.02196116081107003,0.17466666666666666,0.16017921834684937,-0.4311249375410469,-0.08329298691348397,1.0,0.9370731707317074
exogenous_geometry_k2,geometry_1,15,cf_demo_cosine,counterfactual - none,27,19,0.2895020774896076,0.3834070354965024,-0.0939049580068948,-0.21435100517878938,0.019777483839590528,0.176,0.13676436801874697,-0.4064766181032955,-0.0939049580068948,1.0,0.946923076923077
target_label_group,No Diabetes,10,boundary_improvement,attribution - none,16,19,-0.01441257471625,-0.04792033674894737,0.03350776203269737,-0.006007954491230266,0.07592703658979183,0.179,0.14683820468101264,0.4663543165413439,0.03350776203269737,1.0,0.9114893617021276
exogenous_geometry_k2,geometry_2,5,edit_l1,attribution - none,16,19,0.49639455652729003,0.6868531220379064,-0.19045856551061635,-0.47053254528758437,0.04642361376510923,0.18433333333333332,0.1837686850302399,-0.4276660105513191,0.19045856551061635,1.0,0.946923076923077
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,confidence_gain,counterfactual - none,27,19,0.45929854437866924,0.5621174139533807,-0.10281886957471142,-0.2525360853088111,0.048205493162839355,0.185,0.19606029829853203,-0.39724979768460406,-0.10281886957471142,1.0,0.8785185185185185
prediction_confidence_bucket,lower_confidence,10,boundary_improvement,attribution - none,16,19,-0.04257566567125,-0.06779077061421053,0.02521510494296053,-0.006556366860818248,0.06351836945271785,0.18766666666666668,0.17377028085544896,0.4348996677502395,0.02521510494296053,1.0,0.9017647058823529
pair_seen_in_training_group,seen_pair,8,confidence_gain,counterfactual - attribution,27,16,0.46320127553455753,0.5582512398067476,-0.09504996427219009,-0.22106463314496572,0.037878090861081244,0.188,0.17594315856412784,-0.41066002674252966,-0.09504996427219009,1.0,0.9562962962962963
original_boundary_distance_bucket,closer_original_boundary,10,target_helpful_shap,attribution - none,16,19,0.24083572164481248,0.32518593716999994,-0.08435021552518746,-0.21351110359285913,0.03291950741065104,0.18833333333333332,0.19764281073282014,-0.4188700657153299,-0.08435021552518746,1.0,0.8367741935483871
target_label_group,No Diabetes,10,success,counterfactual - attribution,27,16,0.6148148148148148,0.74375,-0.1289351851851852,-0.28391782407407407,0.03778935185185148,0.18866666666666668,0.13577702335974703,-0.4311181795831851,-0.1289351851851852,1.0,0.9114893617021276
design_cluster_group,cluster_2,10,cf_demo_cosine,counterfactual - attribution,27,16,0.2381171483378371,0.3580163321872894,-0.1198991838494523,-0.28698182333150796,0.04697572831632768,0.19533333333333333,0.17554800168680817,-0.41140601148800676,-0.1198991838494523,1.0,0.886923076923077
nearest_same_training_distance_bucket,far_training,10,cf_demo_cosine,counterfactual - attribution,27,16,0.28909220944838443,0.4016841525265753,-0.11259194307819087,-0.2662291757369351,0.0452639870876801,0.19666666666666666,0.1783323608508366,-0.41248157248917516,-0.11259194307819087,1.0,0.9381249999999999
prediction_confidence_bucket,lower_confidence,10,boundary_new,attribution - none,16,19,0.09417767535124999,0.11939278029421052,-0.02521510494296053,-0.061827232317407874,0.007072183414227779,0.19666666666666666,0.1737702808554489,-0.4348996677502395,0.02521510494296053,1.0,0.9017647058823529
oracle_pair_uses_age_group,age_pair,3,target_helpful_shap,counterfactual - none,27,19,0.16643626886419755,0.26748973889649125,-0.1010534700322937,-0.26692845544146854,0.05956449780959223,0.198,0.22920269305438618,-0.3838105001896376,-0.1010534700322937,1.0,0.9370731707317074
nearest_same_training_distance_bucket,near_training,10,success,counterfactual - attribution,27,16,0.4555555555555555,0.54375,-0.08819444444444446,-0.20036458333333335,0.029629629629629645,0.19833333333333333,0.1550347532385277,-0.4294598876502556,-0.08819444444444446,1.0,0.9381249999999999
pair_seen_in_training_group,seen_pair,8,confidence_gain,counterfactual - none,27,19,0.46320127553455753,0.5561741322696409,-0.09297285673508332,-0.23172042621536795,0.049284540603501306,0.201,0.21796631802014316,-0.372645750827447,-0.09297285673508332,1.0,0.9562962962962963
original_boundary_distance_bucket,closer_original_boundary,10,cf_demo_cosine,counterfactual - attribution,27,16,0.26974957943591726,0.3706005625808326,-0.10085098314491536,-0.24226956607975153,0.04656260507576865,0.206,0.18620445967508478,-0.4056403012648724,-0.10085098314491536,1.0,0.8367741935483871
prediction_confidence_bucket,lower_confidence,10,cf_demo_cosine,counterfactual - attribution,27,16,0.23171756144102454,0.3298397770036991,-0.09812221556267456,-0.24133761145034086,0.04858718050546099,0.207,0.19854935469270907,-0.39865157807894214,-0.09812221556267456,1.0,0.9017647058823529
exogenous_geometry_k2,geometry_1,15,confidence_gain,counterfactual - attribution,27,16,0.518241559209432,0.6019718549545834,-0.08373029574515134,-0.19594018619432788,0.035343086036892304,0.21166666666666667,0.1898664518595057,-0.3880494228134757,-0.08373029574515134,1.0,0.946923076923077
design_cluster_group,cluster_1,10,success,counterfactual - none,27,19,0.4555555555555556,0.5368421052631579,-0.0812865497076023,-0.20898635477582847,0.0448440545808966,0.21333333333333335,0.23198719840286702,-0.37187209898504714,-0.0812865497076023,1.0,0.886923076923077
target_label_group,Diabetes,10,edit_l1,attribution - none,16,19,0.4463166229329363,0.5923996622514816,-0.14608303931854527,-0.35355342536953455,0.0453449000217983,0.21366666666666667,0.19872116368264278,-0.41429368580691556,0.14608303931854527,1.0,0.9114893617021276
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,success,counterfactual - none,27,19,0.46296296296296297,0.5701754385964911,-0.10721247563352815,-0.2722547108512022,0.05719623131903822,0.214,0.2203448365283715,-0.3717081659066126,-0.10721247563352815,1.0,0.8785185185185185
pair_seen_in_training_group,novel_pair,12,edit_l1,attribution - none,16,19,0.42283583253170154,0.5372227953927404,-0.11438696286103889,-0.29858121097565193,0.04930767507979953,0.21533333333333332,0.2213924493150208,-0.39556057238351766,0.11438696286103889,1.0,0.9562962962962963
pair_seen_in_training_group,seen_pair,8,success,counterfactual - none,27,19,0.4675925925925926,0.5657894736842105,-0.0981968810916179,-0.2442007797270955,0.03619030214424948,0.217,0.21170213230959456,-0.3736074889173018,-0.0981968810916179,1.0,0.9562962962962963
control_empirical_difficulty_group,control_easy,10,target_helpful_shap,counterfactual - none,27,19,0.2664512118633333,0.33506796347210527,-0.06861675160877195,-0.1833939340850073,0.045995326860087685,0.21733333333333332,0.26803329919001573,-0.3504251317587844,-0.06861675160877195,1.0,0.9422222222222222
control_empirical_difficulty_group,control_hard,10,confidence_gain,counterfactual - attribution,27,16,0.5048721089371967,0.5840214781937692,-0.07914936925657245,-0.18956024591025092,0.03747501235162632,0.21866666666666668,0.18683823459787766,-0.394881496975483,-0.07914936925657245,1.0,0.9422222222222222
design_cluster_group,cluster_2,10,boundary_new,counterfactual - attribution,27,16,0.10642968861296297,0.08517911478000001,0.021250573832962957,-0.0034063240366626136,0.049904025280817714,0.22133333333333333,0.14492755801318996,0.3948451180658585,-0.021250573832962957,1.0,0.886923076923077
oracle_pair_uses_age_group,age_pair,3,cf_demo_feature_jaccard,counterfactual - attribution,27,16,0.33518518518518514,0.2621527777777778,0.07303240740740735,-0.04081436471193412,0.18718042695473233,0.222,0.2372843289100826,0.3850894086772507,0.07303240740740735,1.0,0.9370731707317074
pair_seen_in_training_group,novel_pair,12,target_helpful_shap,attribution - none,16,19,0.24935952920348958,0.32826749593157895,-0.07890796672808936,-0.20581549328053017,0.03704241247032337,0.224,0.23706015481092027,-0.3852138554373835,-0.07890796672808936,1.0,0.9562962962962963
design_cluster_group,cluster_2,10,boundary_improvement,counterfactual - attribution,27,16,-0.04958312482296296,-0.028332550989999997,-0.021250573832962964,-0.04841774435354398,0.003932548722429975,0.22533333333333333,0.14492755801318963,-0.39484511806585865,-0.021250573832962964,1.0,0.886923076923077
control_empirical_difficulty_group,control_hard,10,edit_l1,attribution - none,16,19,0.4314867226638644,0.5439637440406799,-0.11247702137681553,-0.29888289087670683,0.04094337119844626,0.22733333333333333,0.21984102601382627,-0.39612515143327803,0.11247702137681553,1.0,0.9422222222222222
oracle_pair_uses_age_group,age_pair,3,attribution_feature_overlap,counterfactual - attribution,27,16,0.33518518518518514,0.2621527777777778,0.07303240740740735,-0.048220807613168715,0.18611914866255144,0.22766666666666666,0.2372843289100826,0.3850894086772507,0.07303240740740735,1.0,0.9370731707317074
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,boundary_improvement,attribution - none,16,19,-0.013925382028125002,-0.042020198155263165,0.028094816127138163,-0.01256850636934347,0.07002818645335389,0.228,0.2082757564431011,0.4043366996970684,0.028094816127138163,1.0,0.8785185185185185
design_cluster_group,cluster_2,10,target_helpful_shap,attribution - none,16,19,0.22833389328731252,0.31076706610263155,-0.08243317281531903,-0.21068104297701318,0.043786553430129355,0.22966666666666666,0.2353025398259047,-0.3855555661660495,-0.08243317281531903,1.0,0.886923076923077
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,boundary_new,attribution - none,16,19,0.11920977376145833,0.1473045898885965,-0.028094816127138156,-0.07277602940474094,0.010889125664157095,0.23,0.20827575644310098,-0.4043366996970682,0.028094816127138156,1.0,0.8785185185185185
oracle_pair_uses_age_group,age_pair,3,edit_l1,counterfactual - attribution,27,16,0.5415748451372285,0.44493642667484373,0.0966384184623848,-0.05520464136536762,0.2517078196961517,0.234,0.2427927421191106,0.3612347419449823,-0.0966384184623848,1.0,0.9370731707317074
design_cluster_group,cluster_2,10,target_helpful_shap,counterfactual - none,27,19,0.24397720715074075,0.31076706610263155,-0.0667898589518908,-0.19414551695248786,0.05889915008728547,0.23533333333333334,0.3139431863930857,-0.3222411878076343,-0.0667898589518908,1.0,0.886923076923077
prediction_confidence_bucket,higher_confidence,10,cf_demo_cosine,counterfactual - none,27,19,0.3669139428598478,0.4661283081366406,-0.09921436527679278,-0.2469611965143689,0.05619829507522655,0.239,0.2052256976840128,-0.3619373910807464,-0.09921436527679278,1.0,0.9017647058823529
design_cluster_group,cluster_2,10,attribution_feature_overlap,counterfactual - none,27,19,0.36543209876543203,0.30850877192982457,0.05692332683560747,-0.02640196556205332,0.1432468323586745,0.24066666666666667,0.23756944905784444,0.35804907208431,0.05692332683560747,1.0,0.886923076923077
control_empirical_difficulty_group,control_easy,10,cf_demo_cosine,counterfactual - attribution,27,16,0.2946697258746783,0.3927467422562503,-0.09807701638157196,-0.23428612114984412,0.04639855707733919,0.242,0.20545696896170001,-0.3727450902950581,-0.09807701638157196,1.0,0.9422222222222222
prediction_confidence_bucket,lower_confidence,10,boundary_new,counterfactual - attribution,27,16,0.11311410092333334,0.09417767535124999,0.018936425572083346,-0.0053179773130028985,0.047318933864526014,0.243,0.15890171143697485,0.3743739468450634,-0.018936425572083346,1.0,0.9017647058823529
design_cluster_group,cluster_2,10,cf_demo_feature_jaccard,counterfactual - none,27,19,0.36543209876543203,0.30850877192982457,0.05692332683560747,-0.03307943469785573,0.1430046296296293,0.24333333333333335,0.23756944905784444,0.35804907208431,0.05692332683560747,1.0,0.886923076923077
prediction_confidence_bucket,lower_confidence,10,target_helpful_shap,counterfactual - none,27,19,0.2748915267714815,0.3416757336484211,-0.06678420687693959,-0.1933264208238342,0.04759352488450784,0.24433333333333335,0.30389918102260705,-0.3267913051038972,-0.06678420687693959,1.0,0.9017647058823529
control_empirical_difficulty_group,control_easy,10,success,counterfactual - none,27,19,0.4296296296296297,0.5105263157894737,-0.08089668615984402,-0.22584307992202723,0.049902534113060504,0.24433333333333335,0.2744020029240525,-0.33130484962911483,-0.08089668615984402,1.0,0.9422222222222222
nearest_same_training_distance_bucket,near_training,10,success,counterfactual - none,27,19,0.4555555555555555,0.5368421052631579,-0.0812865497076024,-0.2259746588693956,0.04749025341130583,0.24466666666666667,0.257093064837557,-0.34861574122889516,-0.0812865497076024,1.0,0.9381249999999999
original_boundary_distance_bucket,closer_original_boundary,10,target_helpful_shap,counterfactual - none,27,19,0.25979631853962964,0.32518593716999994,-0.0653896186303703,-0.18438596005392835,0.05692854446879277,0.24666666666666667,0.3068748203087344,-0.32284753807313676,-0.0653896186303703,1.0,0.8367741935483871
original_boundary_distance_bucket,farther_original_boundary,10,confidence_gain,counterfactual - attribution,27,16,0.39424021884690036,0.4666249088425193,-0.07238468999561892,-0.19180285762434043,0.04535459598362972,0.24733333333333332,0.2586362901042608,-0.37159671131167965,-0.07238468999561892,1.0,0.8367741935483871
prediction_confidence_bucket,lower_confidence,10,boundary_improvement,counterfactual - attribution,27,16,-0.06151209124333334,-0.04257566567125,-0.01893642557208334,-0.045090418611426514,0.004102244797884229,0.24766666666666667,0.15890171143697496,-0.3743739468450633,-0.01893642557208334,1.0,0.9017647058823529
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,attribution_feature_overlap,attribution - none,16,19,0.33072916666666663,0.3768170426065163,-0.04608787593984964,-0.12736528822055138,0.03799342105263152,0.24833333333333332,0.30372606069835,-0.34754800820233717,-0.04608787593984964,1.0,0.8785185185185185
design_cluster_group,cluster_1,10,confidence_gain,counterfactual - none,27,19,0.4555446813939374,0.5273313028603134,-0.07178662146637599,-0.19388379960134117,0.042914214385486586,0.249,0.2562020316303549,-0.3558982778775555,-0.07178662146637599,1.0,0.886923076923077
nearest_same_training_distance_bucket,near_training,10,edit_l1,attribution - none,16,19,0.44745814773179937,0.5649732402584874,-0.11751509252668801,-0.3130052927673106,0.052883307854956395,0.25033333333333335,0.2369760861769885,-0.3818575030680787,0.11751509252668801,1.0,0.9381249999999999
pair_seen_in_training_group,novel_pair,12,boundary_improvement,attribution - none,16,19,0.0032632259791666673,-0.016351941225000003,0.01961516720416667,-0.007932031856307567,0.05319195783720257,0.252,0.21328751506623905,0.3950826988587071,0.01961516720416667,1.0,0.9562962962962963
exogenous_geometry_k2,geometry_1,15,confidence_gain,counterfactual - none,27,19,0.518241559209432,0.5968938872133334,-0.07865232800390132,-0.20884409229001624,0.05867496972726881,0.25333333333333335,0.2656059128780955,-0.3341392547403155,-0.07865232800390132,1.0,0.946923076923077
pair_seen_in_training_group,novel_pair,12,boundary_new,attribution - none,16,19,0.11864345904583333,0.13825862625000002,-0.019615167204166686,-0.050159001568456006,0.00886378460642887,0.25466666666666665,0.2132875150662386,-0.39508269885870745,0.019615167204166686,1.0,0.9562962962962963
prediction_confidence_bucket,lower_confidence,10,target_centroid_progress,attribution - none,16,19,0.011956036504603133,-0.05276566370430405,0.06472170020890719,-0.025657040301516946,0.16488348991470783,0.257,0.22663091593302084,0.39111536514498735,0.06472170020890719,1.0,0.9017647058823529
oracle_pair_uses_age_group,no_age_pair,17,boundary_improvement,attribution - none,16,19,-0.005237653530147059,-0.028694162742414864,0.023456509212267804,-0.008163950411068596,0.06134999753959704,0.257,0.2260095121685095,0.38499048669352604,0.023456509212267804,1.0,0.9370731707317074
design_cluster_group,cluster_1,10,cf_demo_feature_jaccard,attribution - none,16,19,0.35,0.4154385964912281,-0.06543859649122813,-0.16915734649122807,0.04031071820175435,0.25833333333333336,0.24946748350431613,-0.3867168797446187,-0.06543859649122813,1.0,0.886923076923077
pair_seen_in_training_group,novel_pair,12,target_helpful_shap,counterfactual - none,27,19,0.2644818963490741,0.32826749593157895,-0.06378559958250485,-0.18183893808602056,0.04654886389478145,0.25933333333333336,0.30949409174215936,-0.32549203023935835,-0.06378559958250485,1.0,0.9562962962962963
prediction_confidence_bucket,lower_confidence,10,confidence_gain,counterfactual - attribution,27,16,0.49360861531666667,0.56675166073875,-0.07314304542208339,-0.18238815555171062,0.045302415844274205,0.26033333333333336,0.24081219477062424,-0.3519525924378131,-0.07314304542208339,1.0,0.9017647058823529
pair_seen_in_training_group,seen_pair,8,boundary_improvement,counterfactual - attribution,27,16,-0.010642698114814818,0.010286977534375002,-0.02092967564918982,-0.05127062892172888,0.008538702220784128,0.2623333333333333,0.1896856493145184,-0.3514205812545526,-0.02092967564918982,1.0,0.9562962962962963
design_cluster_group,cluster_1,10,attribution_feature_overlap,attribution - none,16,19,0.35,0.4154385964912281,-0.06543859649122813,-0.17007154605263158,0.034740131578947314,0.263,0.24946748350431613,-0.3867168797446187,-0.06543859649122813,1.0,0.886923076923077
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,cf_demo_feature_jaccard,attribution - none,16,19,0.33072916666666663,0.3768170426065163,-0.04608787593984964,-0.1384941846804511,0.042300184053884436,0.2643333333333333,0.30372606069835,-0.34754800820233717,-0.04608787593984964,1.0,0.8785185185185185
prediction_confidence_bucket,lower_confidence,10,target_helpful_shap,attribution - none,16,19,0.26407703254543746,0.3416757336484211,-0.07759870110298361,-0.2032461231848701,0.04804734794310444,0.2643333333333333,0.256602660372236,-0.369444332358849,-0.07759870110298361,1.0,0.9017647058823529
oracle_pair_uses_age_group,no_age_pair,17,boundary_new,attribution - none,16,19,0.11282472747132354,0.13628123668359135,-0.023456509212267815,-0.05795535220871178,0.011700468656653914,0.26466666666666666,0.22600951216850926,-0.38499048669352615,0.023456509212267815,1.0,0.9370731707317074
design_cluster_group,cluster_2,10,target_centroid_progress,attribution - none,16,19,0.09836939994224977,0.038024119123828026,0.06034528081842175,-0.031826242274746355,0.16644529722828677,0.2673333333333333,0.25355749683564194,0.3728824775040353,0.06034528081842175,1.0,0.886923076923077
nearest_same_training_distance_bucket,near_training,10,confidence_gain,counterfactual - none,27,19,0.4568940114209003,0.5276660467766291,-0.07077203535572879,-0.195170749009431,0.05041004402845415,0.268,0.28382734254048514,-0.3339069539871626,-0.07077203535572879,1.0,0.9381249999999999
prediction_confidence_bucket,higher_confidence,10,confidence_gain,counterfactual - attribution,27,16,0.42304295290245597,0.4889105528268943,-0.0658675999244383,-0.17501845295217933,0.04484965584019736,0.26966666666666667,0.2641306066326363,-0.35702738419776425,-0.0658675999244383,1.0,0.9017647058823529
