domain,training explanation condition,test case,instance id,original label,target label,strategy,attribute selection method,change amount method,maximum attributes allowed,actual attributes changed,changed attributes,sparsity,proximity,model-consistent proximity,plausibility,plausibility (subset),original target confidence,target confidence edited,target confidence gain,valid counterfactual (0/1),actionable (0/1),valid and actionable (0/1),boundary distance original,boundary distance edited,boundary distance change (edited - original)
diabetes,none,6,140302,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,age,0.8,0.4828812024873234,0.4828812024873234,0.9355344033879143,0.8411274874171089,0.0007994132656250486,2.0303758674344863e-12,-0.0007994132635946727,0,0,0,0.13062416436861787,0.4350820024741526,0.30445783810553473
diabetes,none,6,140302,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,age,0.8,0.4828812024873234,0.4828812024873234,0.9355344033879143,0.8411274874171089,0.0007994132656250486,2.0303758674344863e-12,-0.0007994132635946727,0,0,0,0.13062416436861787,0.4350820024741526,0.30445783810553473
diabetes,none,6,140302,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,age,0.8,0.4828812024873234,0.4828812024873234,0.9355344033879143,0.8411274874171089,0.0007994132656250486,2.0303758674344863e-12,-0.0007994132635946727,0,0,0,0.13062416436861787,0.4350820024741526,0.30445783810553473
diabetes,none,6,140302,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,age,0.8,0.4828812024873234,0.4828812024873234,0.9355344033879143,0.8411274874171089,0.0007994132656250486,2.0303758674344863e-12,-0.0007994132635946727,0,0,0,0.13062416436861787,0.4350820024741526,0.30445783810553473
diabetes,none,6,140302,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,glucose,0.8,0.39108995068865826,0.39108995068865826,0.9302301255203347,0.8979340846917531,0.0007994132656250486,0.00034505353314084886,-0.0004543597324841997,0,1,0,0.13062416436861787,0.10041636998707053,-0.030207794381547345
diabetes,none,6,140302,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / age,0.6,0.7829818425805501,0.7829818425805501,0.9059754825771069,0.9011476154357542,0.0007994132656250486,2.373691518353649e-05,-0.0007756763504415121,0,0,0,0.13062416436861787,0.20322325991544532,0.07259909554682745
diabetes,none,6,140302,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / bmi / age,0.4,1.055179088998083,1.055179088998083,0.9427375751409813,0.894099019668243,0.0007994132656250486,0.0011329022480447426,0.00033348898241969405,0,0,0,0.13062416436861787,0.13167394899729623,0.0010497846286783574
diabetes,none,6,140302,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,glucose,0.8,0.3592076177520829,0.3592076177520829,0.9366065921076497,0.9043105512790681,0.0007994132656250486,0.0007555543870448878,-4.38588785801608e-05,0,1,0,0.13062416436861787,0.09956064163165528,-0.031063522736962598
diabetes,none,6,140302,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / age,0.6,0.6227211312655964,0.6227211312655964,0.9380276248400976,0.873229470197987,0.0007994132656250486,1.8914198366082324e-05,-0.0007804990672589662,0,0,0,0.13062416436861787,0.15646220217674978,0.025838037808131903
diabetes,none,6,140302,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / bmi / age,0.4,0.8580400410717214,0.8580400410717214,0.9387300693469817,0.9166155362182486,0.0007994132656250486,0.0003664316136301471,-0.00043298165199490146,0,0,0,0.13062416436861787,0.1509378782965612,0.020313713927943317
diabetes,none,6,140302,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,bmi,0.8,0.3793200337173359,0.3793200337173359,0.9697036221563073,0.8622622708328874,0.0007994132656250486,7.028317439816689e-06,-0.0007923849481852319,0,1,0,0.13062416436861787,0.3650034580724586,0.23437929370384072
diabetes,none,6,140302,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,glucose / bmi,0.6,0.7364021626069803,0.7364021626069803,0.9514285350143737,0.9336786966108164,0.0007994132656250486,0.0010413864995613142,0.00024197323393626569,0,1,0,0.13062416436861787,0.12360344299057215,-0.007020721378045727
diabetes,none,6,140302,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / bmi / age,0.4,0.8985643247691425,0.8985643247691425,0.9661111290432488,0.9661111290432488,0.0007994132656250486,0.20666271748053133,0.20586330421490628,0,0,0,0.13062416436861787,0.02076903704965627,-0.1098551273189616
diabetes,none,7,140203,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,0.9441380573329636,0.8714889022414409,0.10151951700986997,0.10151951700986997,0.0,0,1,0,0.03941887504148986,0.03941887504148986,0.0
diabetes,none,7,140203,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,0.9441380573329636,0.8714889022414409,0.10151951700986997,0.10151951700986997,0.0,0,1,0,0.03941887504148986,0.03941887504148986,0.0
diabetes,none,7,140203,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,0.9441380573329636,0.8714889022414409,0.10151951700986997,0.10151951700986997,0.0,0,1,0,0.03941887504148986,0.03941887504148986,0.0
diabetes,none,7,140203,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,0.9441380573329636,0.8714889022414409,0.10151951700986997,0.10151951700986997,0.0,0,1,0,0.03941887504148986,0.03941887504148986,0.0
diabetes,none,7,140203,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,0.9441380573329636,0.8714889022414409,0.10151951700986997,0.10151951700986997,0.0,0,1,0,0.03941887504148986,0.03941887504148986,0.0
diabetes,none,7,140203,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,0.9441380573329636,0.8714889022414409,0.10151951700986997,0.10151951700986997,0.0,0,1,0,0.03941887504148986,0.03941887504148986,0.0
diabetes,none,7,140203,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,age,0.8,0.24324324324324326,0.24324324324324326,0.9199704705690515,0.8652271954362338,0.10151951700986997,0.7155731418397199,0.6140536248298499,1,0,0,0.03941887504148986,0.013781959011188616,-0.025636916030301243
diabetes,none,7,140203,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,blood_pressure / age,0.6,0.4823736780258519,0.4823736780258519,0.9521032197416304,0.9130532823927556,0.10151951700986997,0.9638288711594466,0.8623093541495767,1,0,0,0.03941887504148986,0.05881155330691934,0.01939267826542948
diabetes,none,7,140203,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,blood_pressure / insulin / age,0.4,0.5792968818532871,0.5792968818532871,0.9350947184094468,0.9324379231582427,0.10151951700986997,0.986655789030172,0.8851362720203021,1,0,0,0.03941887504148986,0.11386508620640684,0.07444621116491698
diabetes,none,7,140203,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,age,0.8,0.1756756756756757,0.1756756756756757,0.925070913370076,0.8773345625696306,0.10151951700986997,0.17230237986721517,0.0707828628573452,0,0,0,0.03941887504148986,0.027576984481598676,-0.011841890559891183
diabetes,none,7,140203,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,blood_pressure / age,0.6,0.327849588719154,0.327849588719154,0.9330968331972833,0.8949532014607928,0.10151951700986997,0.6250885559406708,0.5235690389308009,1,0,0,0.03941887504148986,0.012703832253533665,-0.026715042787956195
diabetes,none,7,140203,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,blood_pressure / insulin / age,0.4,0.3330050782844431,0.3330050782844431,0.9341279311103411,0.8939903732552846,0.10151951700986997,0.6635030781347564,0.5619835611248865,1,0,0,0.03941887504148986,0.01532929778456582,-0.02408957725692404
diabetes,none,7,140203,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,bmi,0.8,0.3617589210452369,0.3617589210452369,0.9199566170489483,0.9199566170489483,0.10151951700986997,0.8850201042650861,0.7835005872552162,1,1,1,0.03941887504148986,0.025964655390739277,-0.013454219650750582
diabetes,none,7,140203,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,glucose / bmi,0.6,0.5998136736383333,0.5998136736383333,0.9675675675675676,0.9675675675675676,0.10151951700986997,0.9999974891559068,0.8984779721460369,1,1,1,0.03941887504148986,0.0889275230234221,0.04950864798193225
diabetes,none,7,140203,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / bmi / age,0.4,0.7619758358004954,0.7619758358004954,1.0,1.0,0.10151951700986997,0.9994925321152202,0.8979730151053502,1,0,0,0.03941887504148986,0.09298748383960245,0.053568608798112594
diabetes,none,8,140204,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,age,0.8,0.10418295590395754,0.10418295590395754,0.9791634088192085,0.8379469315205068,0.0019693116688325987,0.0019488156366938086,-2.0496032138790166e-05,0,0,0,0.08518139031835559,0.07607358855552337,-0.009107801762832213
diabetes,none,8,140204,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,age,0.8,0.10418295590395754,0.10418295590395754,0.9791634088192085,0.8379469315205068,0.0019693116688325987,0.0019488156366938086,-2.0496032138790166e-05,0,0,0,0.08518139031835559,0.07607358855552337,-0.009107801762832213
diabetes,none,8,140204,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,age,0.8,0.10418295590395754,0.10418295590395754,0.9791634088192085,0.8379469315205068,0.0019693116688325987,0.0019488156366938086,-2.0496032138790166e-05,0,0,0,0.08518139031835559,0.07607358855552337,-0.009107801762832213
diabetes,none,8,140204,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,age,0.8,0.10418295590395754,0.10418295590395754,0.9791634088192085,0.8379469315205068,0.0019693116688325987,0.0019488156366938086,-2.0496032138790166e-05,0,0,0,0.08518139031835559,0.07607358855552337,-0.009107801762832213
diabetes,none,8,140204,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,age,0.8,0.10418295590395754,0.10418295590395754,0.9791634088192085,0.8379469315205068,0.0019693116688325987,0.0019488156366938086,-2.0496032138790166e-05,0,0,0,0.08518139031835559,0.07607358855552337,-0.009107801762832213
diabetes,none,8,140204,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,age,0.8,0.10418295590395754,0.10418295590395754,0.9791634088192085,0.8379469315205068,0.0019693116688325987,0.0019488156366938086,-2.0496032138790166e-05,0,0,0,0.08518139031835559,0.07607358855552337,-0.009107801762832213
diabetes,none,8,140204,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,age,0.8,0.4594594594594595,0.4594594594594595,0.9289355396462237,0.8368348295249063,0.0019693116688325987,0.9999612978867078,0.9979919862178752,1,0,0,0.08518139031835559,0.1795401400564494,0.0943587497380938
diabetes,none,8,140204,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,blood_pressure / age,0.6,0.8290246768507639,1.0029377203290248,0.9539080214389963,0.9079379660444966,0.0019693116688325987,0.5421836176771196,0.540214306008287,1,0,0,0.08518139031835559,0.002004458803814002,-0.08317693151454159
diabetes,none,8,140204,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,blood_pressure / bmi / age,0.4,0.9308791303489374,1.1047921738271984,0.9562276957230651,0.9283088567441313,0.0019693116688325987,0.8604761030198936,0.858506791351061,1,0,0,0.08518139031835559,0.02661526133973019,-0.0585661289786254
diabetes,none,8,140204,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,age,0.8,0.39189189189189194,0.39189189189189194,0.9385449634333649,0.8503483430384198,0.0019693116688325987,0.9992279298312585,0.9972586181624259,1,0,0,0.08518139031835559,0.1338333882383426,0.048651997919987006
diabetes,none,8,140204,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,blood_pressure / age,0.6,0.6745005875440659,0.8484136310223269,0.9490901600993958,0.9068700821688546,0.0019693116688325987,0.9338259039563325,0.9318565922874998,1,0,0,0.08518139031835559,0.03355742451874727,-0.05162396579960832
diabetes,none,8,140204,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,blood_pressure / bmi / age,0.4,0.6780128100784857,0.8519258535567467,0.9497926046062798,0.9061676376619706,0.0019693116688325987,0.9305239866815724,0.9285546750127398,1,0,0,0.08518139031835559,0.03251337623434486,-0.05266801408401073
diabetes,none,8,140204,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,age,0.8,0.43243243243243246,0.43243243243243246,0.9304368553252568,0.8422402349303117,0.0019693116688325987,0.9999076225149559,0.9979383108461233,1,0,0,0.08518139031835559,0.15251311302942236,0.06733172271106677
diabetes,none,8,140204,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,blood_pressure / age,0.6,0.8237367802585194,0.9976498237367804,0.949824703557096,0.9176911975368585,0.0019693116688325987,0.3392281158742514,0.3372588042054188,0,0,0,0.08518139031835559,0.011086772856720772,-0.07409461746163482
diabetes,none,8,140204,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,blood_pressure / bmi / age,0.4,1.0133967971171876,1.1873098405954485,0.9556232009085921,0.9556232009085921,0.0019693116688325987,0.8083208546281817,0.8063515429593491,1,0,0,0.08518139031835559,0.04713021101584425,-0.03805117930251134
diabetes,none,9,140205,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,bmi,0.8,0.5430969573581231,0.5430969573581231,0.93435019461697,0.807552914849148,0.0004108748893451477,0.9989959218051401,0.998585046915795,1,1,1,0.10254730157704911,0.07312826617459098,-0.029419035402458132
