participant,domain,xai,case,instance id,selected model family,model MAP subset probability,observed selection F1 model,observed selection F1 baseline,observed amount MAE model,observed amount MAE baseline,observed validity,observed boundary distance,observed plausibility,model validity,baseline validity,model plausibility,baseline plausibility,model boundary distance,baseline boundary distance
R_1J8ShU0r192gzAd,safelimit,none,1,87,feature contribution,0.6326748727780336,1.0,1.0,0.24725100927876276,0.48002498800000004,1.0,0.1633076785,0.9927698572,0.0,0.0,0.9836430344041663,0.976277880281199,0.08394333110401964,0.31671730982501956
R_1J8ShU0r192gzAd,safelimit,none,2,203,feature contribution,0.6326748727780336,1.0,0.0,0.08227958502595101,0.11259370299999999,0.0,0.0464442765,0.9806977106,0.0,0.0,0.9751551654985025,0.975270384029325,0.12872386178629713,0.136112897934066
R_1J8ShU0r192gzAd,safelimit,none,3,106,feature contribution,0.6326748727780336,1.0,0.0,0.09395302395702151,0.249875062,0.0,0.1671437707,0.9698239455,0.0,0.0,0.9810183483329434,0.9642476178797921,0.07319074725873032,0.4170188332157303
R_1J8ShU0r192gzAd,safelimit,none,4,143,feature contribution,0.6326748727780336,1.0,0.0,0.16132562350883478,0.22255622200000003,1.0,0.1749016833,0.9749492863,1.0,0.0,0.9788450916378172,0.9796975214462005,0.013576060034719784,0.09731031150106251
R_1J8ShU0r192gzAd,safelimit,none,5,300,feature contribution,0.6326748727780336,1.0,0.0,0.15012907827521219,0.17493753100000003,1.0,0.0163943163,0.9805744173,0.0,0.0,0.9826424646054864,0.9763142335863548,0.13373476330960754,0.1682891252851928
R_1J8ShU0r192gzAd,safelimit,none,6,98,feature contribution,0.6326748727780336,1.0,0.0,0.13417129757193663,0.1696501749,0.0,0.1173345522,0.9860251033,0.0,0.0,0.9785272561097049,0.9856230315753176,0.25150584975518925,0.31790452481040726
R_1J8ShU0r192gzAd,safelimit,none,7,261,feature contribution,0.6326748727780336,1.0,1.0,0.12271864072033983,0.2145627186,0.0,0.4517413834,0.973908464,0.0,0.0,0.9891984152084006,0.9909923259415697,0.3099322657776511,0.6663041020845577
R_1J8ShU0r192gzAd,safelimit,none,8,4,feature contribution,0.6326748727780336,1.0,0.0,0.10822810051126748,0.0798625687,0.0,0.1412814423,0.969145526,0.0,0.0,0.9668961137076786,0.9606255303259423,0.03305334184934883,0.13161527654979815
R_1J8ShU0r192gzAd,safelimit,none,9,209,feature contribution,0.6326748727780336,1.0,1.0,0.20516241880939526,0.019675162399999974,0.0,0.5451227453,0.9712014587,0.0,0.0,0.9765968003543585,0.9751364911836521,0.3097757971110511,0.5540570331344243
R_1J8ShU0r192gzAd,safelimit,none,10,245,feature contribution,0.6326748727780336,1.0,0.0,0.15617191407736136,0.11246876559999999,0.0,0.5804869279,0.9856025864,0.0,0.0,0.9740455074022271,0.9794757568749213,0.4790403579201976,0.6636203238991104
R_1LdrH2cHZN4yUZH,diabetes,attribution,1,42,weighted examples,0.5889149573216569,1.0,0.0,0.13043478308695655,0.13695652149999998,1.0,0.0640465889,0.9438424637,1.0,0.0,0.9369704763919051,0.9446914602765505,0.09899007437023671,0.04668783439529749
R_1LdrH2cHZN4yUZH,diabetes,attribution,2,33,weighted examples,0.761577925780986,1.0,1.0,8.695655306922845e-11,0.204347826,1.0,0.1466689781,0.9236878853,1.0,1.0,0.9236878853270183,0.9499103247440124,0.18114511181870424,0.06470056586395556
R_1LdrH2cHZN4yUZH,diabetes,attribution,3,53,weighted examples,0.759050903996032,1.0,0.0,0.16153715353052178,0.3050586635,0.0,0.0057320669,0.9271229886,0.0,0.0,0.9214259024363278,0.9484948791649523,0.013812545248072239,0.17020935569562506
R_1LdrH2cHZN4yUZH,diabetes,attribution,4,7,weighted examples,0.43821421032963565,0.5,0.5,0.15078624534870103,0.09471942300000002,0.0,0.0557044157,0.9080738992,1.0,1.0,0.9226333153564932,0.9207123019852853,0.1633227903097253,0.014378666706635096
R_1LdrH2cHZN4yUZH,diabetes,attribution,5,32,weighted examples,0.6001285843233053,1.0,0.5,0.3076009130304394,0.12807249466666668,1.0,0.079008238,0.9240025386,1.0,1.0,0.9659045396526987,0.9253770319327532,0.09944129651046747,0.0507284512917629
R_1LdrH2cHZN4yUZH,diabetes,attribution,6,35,weighted examples,0.5616350414836943,1.0,0.5,0.18994757411715338,0.29213061633333337,0.0,0.1536351739,0.930205864,1.0,0.0,0.9344639110009223,0.8741009328494868,0.08173976892954227,0.35734768999410166
R_1LdrH2cHZN4yUZH,diabetes,attribution,7,14,weighted examples,0.7605629965390952,1.0,1.0,0.13603128763594607,0.24858017300000002,1.0,0.0034216411,0.9159952417,1.0,0.0,0.9170759725322527,0.9418792528983757,0.07017216316284414,0.040112881971640535
R_1LdrH2cHZN4yUZH,diabetes,attribution,8,56,weighted examples,0.7400623255446496,1.0,1.0,0.08695652143478261,0.334782609,1.0,0.0066074833,0.9435422524,1.0,1.0,0.926150948031779,0.9533670355792416,0.05730805517626658,0.06278171219886206
R_1LdrH2cHZN4yUZH,diabetes,attribution,9,26,weighted examples,0.42464370390096307,1.0,0.5,0.11526064039139294,0.16849643533333333,1.0,0.01332391,0.9746323466,1.0,0.0,0.9736936995712399,0.9433529701833689,0.09969190517846677,0.11243694370204654
R_1LdrH2cHZN4yUZH,diabetes,attribution,10,30,weighted examples,0.5671727801191387,0.5,0.0,0.200992265523905,0.16065858433333333,0.0,0.039558793,0.9276433571,1.0,0.0,0.9706739971143877,0.8884953910396058,0.07755107450412568,0.13591383696484927
R_1LdrH2cHZN4yUZH,diabetes,attribution,11,20,weighted examples,0.6365413901407356,0.0,0.0,0.18375337454860907,0.13695652149999998,1.0,0.0534912767,0.9603269759,0.0,0.0,0.9730633458693991,0.9727767485105905,0.1103056819258379,0.11047950819885904
R_1LdrH2cHZN4yUZH,diabetes,attribution,12,11,weighted examples,0.4220940188604882,0.0,0.0,0.2629414550346029,0.2130434785,1.0,0.0034168797,0.9709618364,0.0,0.0,0.9575707012141668,0.9767205056691914,0.03755994578130539,0.13735589885030536
R_1LdrH2cHZN4yUZH,diabetes,attribution,13,15,weighted examples,0.4700600164604666,0.0,0.0,0.607305767326475,0.397826087,0.0,0.4578098606,0.920569259,1.0,0.0,0.928440245743141,0.8652720843098796,0.026193627305008182,0.12609013263983881
R_1LdrH2cHZN4yUZH,diabetes,attribution,14,0,weighted examples,0.5456385788174786,0.0,0.0,0.4699388104710145,0.2880547525,0.0,0.0166773734,0.945519973,1.0,1.0,0.931178966969813,0.8692429605247338,0.19584402365847706,0.07652893562043278
R_1LdrH2cHZN4yUZH,diabetes,attribution,15,58,weighted examples,0.6533389961528833,0.0,1.0,0.3097022100082468,0.426086957,0.0,0.1753417184,0.8947151867,1.0,0.0,0.913821582923894,0.9051499692733952,0.0968982843938169,0.015798628337693243
R_1LdrH2cHZN4yUZH,diabetes,attribution,16,31,weighted examples,0.7169136220448046,0.0,1.0,0.3211554548072606,0.380977803,0.0,0.4102370189,0.9476945956,1.0,0.0,0.9407767197258701,0.9621804388002316,0.08778477797020232,0.2267923338408947
R_1LdrH2cHZN4yUZH,diabetes,attribution,17,52,weighted examples,0.6799469420035033,0.0,0.0,0.4665111040057812,0.284832818,0.0,0.2448072518,0.9263297047,0.0,0.0,0.8918221262127286,0.9020329110835759,0.08080839610689586,0.30659917158126265
R_1LdrH2cHZN4yUZH,diabetes,attribution,18,59,weighted examples,0.7522112821465947,0.0,1.0,0.3827681202533013,0.426086957,0.0,0.0900191099,0.9425090714,0.0,0.0,0.9656756732722425,0.9623996148171047,0.024629377285735943,0.04283183314783964
R_1LdrH2cHZN4yUZH,diabetes,attribution,19,51,weighted examples,0.3595423833987668,0.0,0.0,0.4029924135993255,0.3,0.0,0.2364562131,0.9158230611,0.0,1.0,0.9370945906010426,0.9209563058103415,0.10366240898254986,0.050146147318997775
R_1LdrH2cHZN4yUZH,diabetes,attribution,20,12,weighted examples,0.505662578387007,0.0,1.0,0.22965611518287699,0.24048890099999998,0.0,0.01875771,0.9398876786,1.0,0.0,0.9008822822320522,0.9198876785900232,0.009620037904856327,0.0706018471315693
R_1QAMxqJ6UaP9XPc,diabetes,none,1,26,feature contribution,0.45305938078574604,0.5,0.0,0.13555232155848715,0.17097219074999997,1.0,0.0041058248,0.9566456669,0.0,1.0,0.930733383973191,0.9434489340863859,0.09406016704163286,0.06206935556336346
R_1QAMxqJ6UaP9XPc,diabetes,none,2,33,feature contribution,0.6052020807453349,0.0,0.0,0.20555325526086957,0.092509777,1.0,0.0660950332,0.9181238051,1.0,1.0,0.9193400592400618,0.9551277160483601,0.20288424225370427,0.04802266642767078
R_1QAMxqJ6UaP9XPc,diabetes,none,3,7,feature contribution,0.6378019122122902,0.0,0.0,0.3430131009782609,0.2191000575,1.0,0.2373621501,0.8999512616,1.0,0.0,0.9017726929857823,0.9273483211253303,0.11415075850347295,0.11714823133455277
R_1QAMxqJ6UaP9XPc,diabetes,none,4,32,feature contribution,0.629215517321037,1.0,0.5,0.47022657078492025,0.33196443633333333,1.0,0.0178519078,0.9360027002,0.0,1.0,0.9361701141107416,0.9253770319327532,0.046181566426508336,0.0507284512917629
R_1QAMxqJ6UaP9XPc,diabetes,none,5,35,feature contribution,0.592297112912896,1.0,0.5,0.4017694206129972,0.3959124339565217,1.0,0.2594811677,0.9059225877,0.0,0.0,0.8997296661171018,0.8454052806755737,0.3904323033856852,0.3770833245636617
R_1QAMxqJ6UaP9XPc,diabetes,none,6,42,feature contribution,0.524614455666145,0.0,0.0,0.0995938157120688,0.09250977699999999,0.0,0.1084758219,0.9384362363,0.0,0.0,0.9415182281431774,0.944351843628005,0.007722479687579428,0.021420327523615307
R_1QAMxqJ6UaP9XPc,diabetes,none,7,53,feature contribution,0.37663949439786537,1.0,0.5,0.14249909584985004,0.27143654,1.0,0.1169989935,0.9182225969,0.0,0.0,0.9420085334203772,0.9628400307861561,0.040910283434680506,0.12192548263297329
R_1QAMxqJ6UaP9XPc,diabetes,none,8,14,feature contribution,0.40972288552868247,1.0,1.0,0.10793693838228541,0.2401518555,1.0,0.3325232519,0.9050196585,1.0,0.0,0.9246438339416335,0.9367270628464083,0.11269613407923995,0.1166424182720372
R_1QAMxqJ6UaP9XPc,diabetes,none,9,30,feature contribution,0.6335222840826628,1.0,1.0,0.6129668425495955,0.516596552,1.0,0.2834465517,0.9258189619,0.0,0.0,0.8872117027729369,0.906485760882856,0.2423230394644077,0.23452070523865032
R_1QAMxqJ6UaP9XPc,diabetes,none,10,56,feature contribution,0.7538347123838977,0.0,0.0,0.2936925498478261,0.1263012455,0.0,0.0951878184,0.9262112519,0.0,0.0,0.9435422523796051,0.9540038248527527,0.007729917126893415,0.017613700810540256
R_1QAMxqJ6UaP9XPc,diabetes,none,11,20,feature contribution,0.38743298773007223,0.5,1.0,0.15673642992183168,0.2988569015,0.0,0.020352414,0.9631541491,0.0,0.0,0.9672758458636895,0.9365822237699002,0.05420739660345664,0.010862055120935854
R_1QAMxqJ6UaP9XPc,diabetes,none,12,58,feature contribution,0.5762720746077137,0.0,0.0,0.15237784635638682,0.1984780995,0.0,0.4651589257,0.8908626365,0.0,1.0,0.9267098680159499,0.9281632689907193,0.034243116974315146,0.006248605258372508
R_1QAMxqJ6UaP9XPc,diabetes,none,13,31,feature contribution,0.7351982940959798,0.0,0.0,0.27981583491277506,0.177856141,0.0,0.0449339475,0.9524403486,1.0,0.0,0.9336046478250325,0.9621804388002316,0.08115963289454992,0.2267923338408947
R_1QAMxqJ6UaP9XPc,diabetes,none,14,0,feature contribution,0.3874507493861539,0.0,0.5,0.214957579470414,0.32125580466666664,0.0,0.2874188658,0.9242346295,0.0,0.0,0.8622751783205007,0.855809227284489,0.008141721170000893,0.061079467072917275
R_1QAMxqJ6UaP9XPc,diabetes,none,15,52,feature contribution,0.6629198008564373,0.0,0.0,0.45958889925612045,0.504832818,0.0,0.5663663973,0.9296081189,0.0,0.0,0.9201304785811276,0.9368155197792281,0.37493485964330553,0.2979593921360224
R_1QAMxqJ6UaP9XPc,diabetes,none,16,59,feature contribution,0.754559425830034,0.0,1.0,0.16177400127253547,0.256726883,0.0,0.0520109215,0.9331360441,0.0,0.0,0.9550254745123514,0.9276170061214525,0.06432505028981161,0.15188955188149975
R_1QAMxqJ6UaP9XPc,diabetes,none,17,12,feature contribution,0.5381482207363246,0.0,0.0,0.1628172755163469,0.2087890785,0.0,0.3455740331,0.9336486727,0.0,0.0,0.9414989573965619,0.9266892429498259,0.06132546723903376,0.03258827641823375
R_1QAMxqJ6UaP9XPc,diabetes,none,18,51,feature contribution,0.5066679993735204,0.5,0.5,0.11026246855637538,0.172634213,0.0,0.3691485112,0.87238348,0.0,1.0,0.9015334033376151,0.9009563058103415,0.04749695050791006,0.06016520444220638
R_1QAMxqJ6UaP9XPc,diabetes,none,19,15,feature contribution,0.4242974853557095,0.5,0.0,0.08765174179768692,0.11571804966666666,0.0,0.3947345811,0.8415010513,0.0,0.0,0.8843079079362604,0.9011476926576483,0.26290041725563357,0.20937421572937065
R_1QAMxqJ6UaP9XPc,diabetes,none,20,11,feature contribution,0.46803522131862235,0.5,1.0,0.23462779185105476,0.371865422,0.0,0.2131235842,0.9508528322,0.0,0.0,0.9654993855173751,0.9474551409611895,0.16847933927005188,0.15326657105253982
R_1beGb3seoyBqBAl,diabetes,counterfactual,1,56,feature contribution,0.45306497868835927,1.0,0.6666666666666666,0.0970882104363005,0.1542630925,1.0,0.0521837254,0.9599831755,0.0,0.0,0.950927862919629,0.9421016051281109,0.008928922701342601,0.06126444322597602
R_1beGb3seoyBqBAl,diabetes,counterfactual,2,14,feature contribution,0.45306497868835927,1.0,0.6666666666666666,0.02743196169221714,0.13547523325,1.0,0.0730980116,0.9107764396,1.0,0.0,0.9127850495263092,0.9203374297198187,0.07924404545191627,0.14597009217475343
R_1beGb3seoyBqBAl,diabetes,counterfactual,3,32,feature contribution,0.7204850845606131,0.0,0.0,0.14376015389560237,0.17033998314999999,0.0,0.1020969077,0.8997192629,0.0,1.0,0.9296120923541178,0.9220199436036061,0.039524948469049526,0.01363471429781915
R_1beGb3seoyBqBAl,diabetes,counterfactual,4,53,feature contribution,0.45306497868835927,1.0,0.6666666666666666,0.06111723416605593,0.162064702,1.0,0.0022731614,0.9290532014,0.0,0.0,0.9184808964962102,0.9573048930905395,0.09017565968228097,0.03724359929544016
R_1beGb3seoyBqBAl,diabetes,counterfactual,5,35,feature contribution,0.45306497868835927,0.6666666666666666,0.6666666666666666,0.1924738852607251,0.2528185917173913,0.0,0.1312515432,0.9552694425,0.0,0.0,0.8893192232255712,0.8913395510176844,0.39577140136757366,0.364052662856424
R_1beGb3seoyBqBAl,diabetes,counterfactual,6,42,feature contribution,0.4890568256905696,0.5,0.5,0.1598697180698421,0.1660125538409909,1.0,0.1088608207,0.9515534911,0.0,0.0,0.9372215462938635,0.9299164728451954,0.09167328729198321,0.05001867657301373
R_1beGb3seoyBqBAl,diabetes,counterfactual,7,26,feature contribution,0.4890568256905696,0.5,0.5,0.20147016433708398,0.23432374933333333,1.0,0.0947099579,0.952139869,0.0,1.0,0.9473302981212971,0.9434489340863859,0.06979092390868802,0.06206935556336346
R_1beGb3seoyBqBAl,diabetes,counterfactual,8,33,feature contribution,0.45306497868835927,1.0,1.0,0.12447806996320061,0.11024952799999999,1.0,0.3086195482,0.9070779297,1.0,1.0,0.9413166257366763,0.9499103247440123,0.17120742395728628,0.2075558209781915
R_1beGb3seoyBqBAl,diabetes,counterfactual,9,30,feature contribution,1.0,0.8571428571428571,0.8571428571428571,0.21964572168035565,0.147605177125,1.0,0.1790889677,0.9635745857,0.0,0.0,0.8855700803073023,0.8884953910396058,0.2430304596462042,0.21444816824536891
R_1beGb3seoyBqBAl,diabetes,counterfactual,10,7,feature contribution,0.45306497868835927,1.0,0.6666666666666666,0.10898986185835391,0.16882757099999998,0.0,0.0123976545,0.9437912716,0.0,1.0,0.9628894503791581,0.9305611049243024,0.05766381557617373,0.042932816179135996
R_1beGb3seoyBqBAl,diabetes,counterfactual,11,51,feature contribution,0.45306497868835927,0.6666666666666666,0.6666666666666666,0.19955575523499294,0.2274337356,0.0,0.0543412985,0.9071261249,0.0,1.0,0.9012588342957955,0.9209397871853792,0.047219554628270405,0.06703623971019146
R_1beGb3seoyBqBAl,diabetes,counterfactual,12,52,feature contribution,0.4890568256905696,0.5,0.5,0.3475735477230663,0.3505171406666667,1.0,0.3096069482,0.8904491117,0.0,0.0,0.9202667553174155,0.916815519779228,0.4615955278935774,0.19795939213602237
R_1beGb3seoyBqBAl,diabetes,counterfactual,13,11,feature contribution,1.0,1.0,1.0,0.1388624393589433,0.10973657115000002,1.0,0.0888677754,0.9130023794,0.0,0.0,0.9550886102947446,0.9474551409611895,0.25263609624273914,0.2518419259412082
R_1beGb3seoyBqBAl,diabetes,counterfactual,14,15,feature contribution,0.4890568256905696,1.0,0.0,0.37863280738182886,0.29029345976666665,1.0,0.0593710529,0.9084673984,0.0,0.0,0.8824536218342465,0.8652720843098796,0.2224499889247049,0.12609013263983881
R_1beGb3seoyBqBAl,diabetes,counterfactual,15,59,feature contribution,0.45306497868835927,1.0,1.0,0.20682652955019784,0.16595854523333334,0.0,0.0134768532,0.9478707063,0.0,0.0,0.949748464142423,0.9426978841495934,0.0625783970604506,0.023841278023273627
R_1beGb3seoyBqBAl,diabetes,counterfactual,16,0,feature contribution,0.45306497868835927,1.0,1.0,0.5407876014926307,0.5310599012666667,0.0,0.1241214011,0.9313951596,0.0,1.0,0.8593929601033276,0.8383042223308483,0.01262287554331909,0.0026359758297038183
R_1beGb3seoyBqBAl,diabetes,counterfactual,17,20,feature contribution,0.45306497868835927,1.0,0.6666666666666666,0.24318626192656456,0.20108506965,0.0,0.0638909526,0.9386863267,0.0,0.0,0.9613705967349263,0.9599878666002617,0.06713894114467162,0.20036137501452128
R_1beGb3seoyBqBAl,diabetes,counterfactual,18,31,feature contribution,0.45306497868835927,1.0,0.6666666666666666,0.22302612994804052,0.18373277962500004,0.0,0.125706569,0.9501469018,0.0,0.0,0.9621897426559272,0.9621804388002316,0.11101806220309207,0.07207513171773061
R_1beGb3seoyBqBAl,diabetes,counterfactual,19,12,feature contribution,1.0,1.0,1.0,0.37157403115081045,0.2768129771,1.0,0.2792197639,0.9085553744,0.0,1.0,0.9425028574161914,0.9116385129325034,0.06386612090801064,0.016467105639963564
R_1beGb3seoyBqBAl,diabetes,counterfactual,20,58,feature contribution,0.45306497868835927,1.0,0.6666666666666666,0.32034337954665043,0.21888302864999998,1.0,0.1259020104,0.8986102216,0.0,1.0,0.9270619159148544,0.9164271621137545,0.03360076316440047,0.09047704251307809
R_1eUSbs1pQPimBTZ,housing,attribution,1,3174,feature contribution,0.3461705387828752,0.5,0.0,0.16304844505451163,0.19303030303333335,1.0,0.1191934663,0.9388409091,1.0,1.0,0.9409436602418385,0.9453409090909091,0.039914297246270124,0.14413448637799176
R_1eUSbs1pQPimBTZ,housing,attribution,2,2275,feature contribution,0.29183959848235697,0.0,0.0,0.08867888927040814,0.137713068175,1.0,0.341924989,0.9852840909,0.0,0.0,0.9969546158509462,0.9577272727272728,0.007030626216545516,0.03789599504957042
R_1eUSbs1pQPimBTZ,housing,attribution,3,675,feature contribution,0.3480870850264329,0.5,0.5,0.33565441866367224,0.3555555555666667,0.0,0.0460198729,0.9625,0.0,0.0,0.9855770457781603,0.9798863636363636,0.18569874007400966,0.22627552265197742
R_1eUSbs1pQPimBTZ,housing,attribution,4,102,feature contribution,0.4629386236137714,0.5,0.0,0.3786787427779453,0.35848484850000006,0.0,0.0783771917,0.9905227273,0.0,0.0,0.9529139664665661,0.9798863636363636,0.021223326166613266,0.031616040244525134
R_1eUSbs1pQPimBTZ,housing,attribution,5,577,feature contribution,0.6327886529829748,0.0,0.0,0.5000000000166667,0.38333333334999997,0.0,0.0920991765,0.9982954545,0.0,0.0,0.9994318181818181,0.9976136363636364,0.01455331015816417,0.1285457744602146
R_1eUSbs1pQPimBTZ,housing,attribution,6,2447,feature contribution,0.2658109497130893,1.0,0.6666666666666666,0.34780362549278726,0.434185606,1.0,0.0425424251,0.9743181818,0.0,0.0,0.9738562987062058,0.9760227272727273,0.10221966693976098,0.23024249335140334
R_1eUSbs1pQPimBTZ,housing,attribution,7,1751,feature contribution,0.33168403212126896,0.5,0.0,0.21648679328763784,0.20136363624999998,0.0,0.5430502314,0.9797045455,0.0,0.0,0.9886988330274173,0.96,0.091187570477827,0.4816147751181293
R_1eUSbs1pQPimBTZ,housing,attribution,8,553,feature contribution,0.4812765655656857,0.0,0.0,0.468181818,0.368181818,0.0,0.8244329102,0.9465909091,0.0,0.0,0.98,0.99875,0.07234134982984211,0.24978842392964196
R_1eUSbs1pQPimBTZ,housing,attribution,9,172,feature contribution,0.6378023733340753,0.0,0.0,0.5227272725000001,0.3227272725,1.0,0.0216802222,0.9602272727,1.0,1.0,0.9655303030303031,0.9885227272727273,0.035626801195641655,0.11209840571843942
R_1eUSbs1pQPimBTZ,housing,attribution,10,2728,feature contribution,0.42753853305750383,0.5,0.5,0.2753762363775064,0.3595959593333333,0.0,0.3580492899,0.99375,1.0,0.0,0.9755037870819621,0.9889772727272728,0.09973916047655268,0.03112459488648467
R_1eygULWOJvBHm3R,diabetes,attribution,1,32,weighted examples,0.5072930576843421,1.0,0.5,0.1772936128490495,0.32932374969369366,1.0,0.0870350357,0.9644103681,1.0,1.0,0.9676949436333128,0.9135747552469533,0.2249927277086225,0.0769612394120929
R_1eygULWOJvBHm3R,diabetes,attribution,2,33,weighted examples,0.47717923521030553,0.5,0.5,0.24670541579435956,0.22770815766666672,1.0,0.1363170217,0.904447228,1.0,1.0,0.9444739213945353,0.9351277160483601,0.2599720817251593,0.14802266642767076
R_1eygULWOJvBHm3R,diabetes,attribution,3,30,weighted examples,0.47981585134987426,0.5,0.0,0.30768588114778667,0.268575792009009,1.0,0.2635492703,0.958755582,1.0,0.0,0.919875457992316,0.8810803554774507,0.17355796704512103,0.21385332973650534
