row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
288,R_12myev0XH9WOz3H,diabetes,testing,0.0900870805017,0.313399789461,0.22331270896
289,R_5gkJQXcSCkjRBmu,diabetes,training,,,
290,R_5gkJQXcSCkjRBmu,diabetes,training,,,
291,R_5gkJQXcSCkjRBmu,diabetes,training,,,
292,R_5gkJQXcSCkjRBmu,diabetes,training,,,
293,R_5gkJQXcSCkjRBmu,diabetes,training,,,
294,R_5gkJQXcSCkjRBmu,diabetes,training,,,
295,R_5gkJQXcSCkjRBmu,diabetes,training,,,
296,R_5gkJQXcSCkjRBmu,diabetes,training,,,
297,R_5gkJQXcSCkjRBmu,diabetes,training,,,
298,R_5gkJQXcSCkjRBmu,diabetes,training,,,
299,R_5gkJQXcSCkjRBmu,diabetes,training,,,
300,R_5gkJQXcSCkjRBmu,diabetes,training,,,
301,R_5gkJQXcSCkjRBmu,diabetes,testing,0.281142117469,0.197624617246,-0.0835175002225
302,R_5gkJQXcSCkjRBmu,diabetes,testing,0.0605519329641,0.167145267396,0.106593334432
303,R_5gkJQXcSCkjRBmu,diabetes,testing,0.0980127823706,0.110893522449,0.0128807400781
304,R_5gkJQXcSCkjRBmu,diabetes,testing,0.0372518432215,0.0248773641308,-0.0123744790907
305,R_5gkJQXcSCkjRBmu,diabetes,testing,0.0664632820126,0.0489944528989,-0.0174688291137
306,R_5gkJQXcSCkjRBmu,diabetes,testing,0.0501717968156,0.18447074103,0.134298944215
307,R_5gkJQXcSCkjRBmu,diabetes,testing,0.0929170929375,0.135978861308,0.0430617683703
308,R_5gkJQXcSCkjRBmu,diabetes,testing,0.0569726484831,0.176379168552,0.119406520069
309,R_5gkJQXcSCkjRBmu,diabetes,testing,0.0747170723186,0.127946618609,0.0532295462903
310,R_5gkJQXcSCkjRBmu,diabetes,testing,0.0395820491408,0.225249986517,0.185667937376
311,R_5gkJQXcSCkjRBmu,diabetes,testing,0.0606767911965,0.0711941992767,0.0105174080802
312,R_5gkJQXcSCkjRBmu,diabetes,testing,0.284435118814,0.0792951392913,-0.205139979523
313,R_5gkJQXcSCkjRBmu,diabetes,testing,0.0900870805017,0.0699180903294,-0.0201689901722
