model family,xai,parameter,parameter label,parameter value,draw,instance id,sampled subset,sampled subset probability,success,target confidence gain,boundary improvement,plausibility,actionability,edit L1
feature contribution,none,alpha,Global relevance reliance (α),0.0,18,160208,2|3,0.5723283608752127,1.0,0.9250617947344681,0.012690151212883166,0.9547789776307795,1.0,0.2261051118461025
feature contribution,none,alpha,Global relevance reliance (α),0.0,19,160213,1|3,0.42747175366365114,1.0,0.9808112993884069,0.021409007396869045,0.9334695992763066,1.0,0.974631944923033
feature contribution,none,alpha,Global relevance reliance (α),0.0,20,160215,1|2,0.6095388087243616,0.0,-0.07759900172126422,-0.2052390143274725,0.9060234137659106,1.0,1.0188256700898877
feature contribution,none,alpha,Global relevance reliance (α),0.0,21,160215,3|4,0.09776601358792626,0.0,-0.07759189507665942,-0.11480279802937904,0.9408876705146098,0.0,0.2655394538490999
feature contribution,none,alpha,Global relevance reliance (α),0.0,22,160210,2|4,0.41495658350941855,1.0,0.9943656138140708,-0.017444150333436464,0.919964438331163,0.0,0.38619712568572084
feature contribution,none,alpha,Global relevance reliance (α),0.0,23,160206,0|2,0.12792254546039586,0.0,-1.2615131161908266e-10,-0.006008983638352339,0.939491969945017,1.0,0.30254015027491454
feature contribution,none,alpha,Global relevance reliance (α),0.0,24,160208,0|2,0.15815042466431584,0.0,-0.01164765378506849,-0.19836450497546898,0.9487585199202975,1.0,0.5975858619424574
feature contribution,none,alpha,Global relevance reliance (α),0.0,25,160202,0|3,0.3971205891812267,1.0,0.9773713626306425,-0.16468676588103384,0.9270983271083231,1.0,0.4136895487063728
feature contribution,none,alpha,Global relevance reliance (α),0.0,26,160211,1|3,0.5891449265201609,0.0,0.0006553894761038952,0.00870753715018091,0.9492947477145581,1.0,0.08323059183232362
feature contribution,none,alpha,Global relevance reliance (α),0.0,27,160207,2|3,0.34677118909435617,0.0,0.0,0.0,1.0,1.0,0.0
feature contribution,none,alpha,Global relevance reliance (α),0.0,28,160210,2|4,0.41495658350941855,0.0,0.0,0.0,0.9339384191212899,1.0,0.0
feature contribution,none,alpha,Global relevance reliance (α),0.0,29,160216,1|4,0.36778451420418384,1.0,0.9421318816359076,-0.10215625680137116,0.937410142855309,0.0,0.8128030730164886
feature contribution,none,alpha,Global relevance reliance (α),0.0,30,160213,1|2,0.2692258393022946,1.0,0.992397163301889,-0.13286760259835,0.9299717709888404,1.0,0.746434631833385
feature contribution,none,alpha,Global relevance reliance (α),0.0,31,160201,1|2,0.10752824457952315,1.0,0.9652960339881392,0.22466134169487317,0.9183097108598978,1.0,0.3546951866079129
feature contribution,none,alpha,Global relevance reliance (α),0.0,32,160216,0|1,0.028709877570603927,1.0,0.9424132141585979,-0.33777530786379395,0.9151598315512435,1.0,0.9932759131436888
feature contribution,none,alpha,Global relevance reliance (α),0.0,33,160219,1|3,0.5994801469140912,0.0,0.21483282243831792,0.008083330437485242,0.9601045978460376,1.0,1.228798827014071
feature contribution,none,alpha,Global relevance reliance (α),0.0,34,160209,2|3,0.39338564544941346,1.0,0.7408609035905453,0.20284621347576134,0.9511468631512424,1.0,0.24426568424378797
feature contribution,none,alpha,Global relevance reliance (α),0.0,35,160219,1|4,0.3084299637390259,1.0,0.9334548780136036,-0.021361656206466517,0.9480851789745135,0.0,0.881452793658026
feature contribution,none,alpha,Global relevance reliance (α),0.0,36,160202,1|3,0.19616251659960138,0.0,-0.0014132391717123736,-0.00411659064892253,0.9975584184593838,1.0,0.0122079077030815
feature contribution,none,alpha,Global relevance reliance (α),0.0,37,160213,1|3,0.42747175366365114,1.0,0.9808112993884069,0.021409007396869045,0.9334695992763066,1.0,0.974631944923033
feature contribution,none,alpha,Global relevance reliance (α),0.0,38,160219,1|3,0.5994801469140912,1.0,0.8527150986779162,0.007352044471082897,0.9680501961822142,1.0,0.5042311633255251
feature contribution,none,alpha,Global relevance reliance (α),0.0,39,160218,0|3,0.2873203379197439,0.0,0.0,0.0,1.0,1.0,0.0
feature contribution,none,alpha,Global relevance reliance (α),0.0,40,160211,1|3,0.5891449265201609,1.0,0.6900071978419258,0.029203070809917908,0.9418482587510365,1.0,0.6832305918323235
feature contribution,none,alpha,Global relevance reliance (α),0.0,41,160219,1|3,0.5994801469140912,0.0,0.0021337328102707387,-0.0327544603028726,0.9572543490444163,1.0,0.9042311633255251
feature contribution,none,alpha,Global relevance reliance (α),0.0,42,160208,2|3,0.5723283608752127,0.0,0.07642621441815567,0.036361989948347204,0.9913487021201476,1.0,0.04325648939926188
feature contribution,none,alpha,Global relevance reliance (α),0.0,43,160216,1|3,0.09419220681508189,1.0,0.8611217302743932,-0.02494973981859347,0.9158472827683182,1.0,0.6956521739130435
feature contribution,none,alpha,Global relevance reliance (α),0.0,44,160204,1|4,0.23857446036856,0.0,0.0,0.0,1.0,1.0,0.0
feature contribution,none,alpha,Global relevance reliance (α),0.0,45,160216,2|4,0.2550172101462479,1.0,0.9270860263282472,-0.06278678076238006,0.9212550459575132,0.0,0.5317910459534152
feature contribution,none,alpha,Global relevance reliance (α),0.0,46,160207,2|3,0.34677118909435617,1.0,0.9999915783466636,0.05016911039614946,0.8923635780818049,1.0,0.5634030456078161
feature contribution,none,alpha,Global relevance reliance (α),0.0,47,160208,2|3,0.5723283608752127,1.0,0.9250617947344681,0.012690151212883166,0.9547789776307795,1.0,0.2261051118461025
feature contribution,none,alpha,Global relevance reliance (α),0.0,48,160206,0|3,0.15845797132292072,0.0,0.10217661015628055,0.48441277271060856,0.9530718729627257,1.0,1.4721318640393741
feature contribution,none,alpha,Global relevance reliance (α),0.0,49,160218,0|1,0.10125665132591159,1.0,0.9756877136954617,-0.09766479243794832,0.9163567555671591,1.0,0.4182162221642045
