participant,direction-qualified cohort (0/1),xai,model family,parameter,parameter label,parameter value,case,instance id,success,target confidence gain,boundary improvement,plausibility,actionability,edit L1
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.05,13,160219,1.0,0.9320527032662321,-0.08318824858854423,0.9551751978288581,1.0,0.386173863687007
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.05,14,160208,0.0,0.45269523104135767,0.08741906485654655,0.9552087459044882,1.0,0.5252778708711436
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.05,15,160216,1.0,0.9187126329649883,-0.06415983464000757,0.9594539021601232,1.0,0.20273048919938447
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.05,16,160215,1.0,0.5977021086369046,0.04467831898469233,0.9432630104925099,0.0,0.6929606878611982
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.05,17,160218,0.0,0.36817091724022144,0.07389669113368245,0.9846553893939963,1.0,0.07672305303001842
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.05,18,160206,0.0,0.017573050750105512,0.46178945620816614,0.9386019057319576,1.0,0.6343812042240278
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.05,19,160207,0.0,0.19443174390300466,0.17751506829612348,0.9564893919813537,1.0,0.623452688266876
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.05,20,160205,0.0,0.46423565475504225,0.2795517130420293,0.9220796080177451,1.0,0.9058228126760732
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,1,160212,1.0,0.9853006011012422,-0.033063260688195366,0.9433168094339112,0.0,0.2834159528304441
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,2,160213,0.0,-0.004096663748842669,-0.014751532930441708,0.9593348807159123,1.0,0.48115408217417616
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,3,160200,0.0,0.04493272420307384,-0.014088193968214605,0.973448186938704,0.0,0.30283648456304185
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,4,160201,0.0,0.2112906129871138,0.23456725777626714,0.9616741657855532,1.0,0.8802722707090921
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,5,160204,1.0,0.9685113065012882,-0.22143298595433575,0.913876571117098,0.0,0.43061714441451016
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,6,160203,1.0,0.7902552750511196,0.03961837543329813,0.9327935740715472,0.0,0.34718228741558543
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,7,160211,0.0,0.289842463433501,0.04979395203046513,0.9411378895915229,1.0,0.5891820052060839
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,8,160202,1.0,0.9773830140430766,-0.07981451188532021,0.9469693866088812,0.0,0.43609470003812756
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,9,160214,1.0,0.9958046893863541,-0.06830281815395342,0.9553906918167967,1.0,0.22304654091601672
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,10,160210,1.0,0.9973560045407582,-0.017934914611105177,0.9378514313488417,1.0,0.3190499909838192
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,11,160217,1.0,0.8260304510849237,-0.04997410989200829,0.9326545248178345,1.0,0.5038773545184045
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,12,160209,1.0,0.9944742174950346,0.0473681968720793,0.9074591549503624,1.0,0.5605601052906268
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,13,160219,1.0,0.8738284181981453,-0.00038951999342651256,0.9551751978288581,1.0,0.48617386368700705
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,14,160208,0.0,0.34046166809878686,0.07697876184063374,0.9507766918358888,1.0,0.6252778708711436
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,15,160216,1.0,0.910668083205937,-0.09595979666962487,0.9423124144489241,1.0,0.3027304891993845
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,16,160215,1.0,0.5073333150308321,0.05408591865204166,0.9655329045154812,0.0,0.8929606878611982
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,17,160218,1.0,0.7965608229644089,0.046661594217210875,0.9746553893939963,1.0,0.1267230530300184
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,18,160206,0.0,0.33924576659509054,0.54293599416643,0.944625152060802,1.0,0.7343812042240279
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,19,160207,0.0,0.0611680528320957,0.14192550267691106,0.9764893919813538,1.0,0.7234526882668761
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.1,20,160205,0.0,0.40721484669238983,0.2754628126263965,0.9089300923217579,1.0,1.0058228126760733
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,1,160212,1.0,0.9854772568073419,-0.08376242823277455,0.9233168094339111,0.0,0.38341595283044405
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,2,160213,0.0,0.018373446477042678,0.021827789066766606,0.9514154513797305,1.0,0.5811540821741761
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,3,160200,0.0,0.0003777051098824997,0.005998046177026414,0.973448186938704,0.0,0.4028364845630418
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,4,160201,0.0,0.47134675482009564,0.2790435189799677,0.9484139082322642,1.0,1.030272270709092
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,5,160204,1.0,0.9685113070705269,-0.3291059561463006,0.8738765711170979,0.0,0.6306171444145101
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,6,160203,1.0,0.984468985634201,-0.07547169965550257,0.9331903359524266,0.0,0.4971822874155854
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,7,160211,1.0,0.6873799574486994,0.03762144026387834,0.9572665041524608,1.0,0.689182005206084
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,8,160202,1.0,0.9773913218569305,-0.1738756392640401,0.9069693866088813,0.0,0.6360947000381276
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,9,160214,1.0,0.9959599506881786,-0.17112544966466567,0.9494912248126196,1.0,0.32304654091601676
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,10,160210,1.0,0.9979342810606673,-0.099097877473742,0.9478514313488418,1.0,0.4690499909838191
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,11,160217,1.0,0.8400858682800101,-0.1819514341461737,0.9306333247092173,1.0,0.6038773545184046
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,12,160209,1.0,0.997222701898479,0.023059125187641055,0.9146906476071095,1.0,0.6105601052906268
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,13,160219,0.0,0.21220596196155805,0.02299068804161808,0.9551751978288581,1.0,0.5861738636870071
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,14,160208,0.0,0.3054533314546388,0.06965869327526647,0.9307766918358887,1.0,0.7252778708711436
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,15,160216,1.0,0.8899957338279254,-0.0183362626074636,0.9447627004018906,1.0,0.4027304891993845
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,16,160215,1.0,0.4484664848756361,0.05883934671246944,0.9628976841012912,0.0,1.0929606878611984
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,17,160218,1.0,0.9264824105907236,0.028872312572556888,0.9646553893939963,1.0,0.17672305303001845
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,18,160206,1.0,0.6830424000912041,0.5397540149737217,0.924625152060802,1.0,0.8343812042240277
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,19,160207,0.0,0.12003303543927835,0.16342804416408369,0.9772460180563886,1.0,0.823452688266876
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.15,20,160205,1.0,0.7811286849512271,0.2583151440737726,0.9051154005040354,1.0,1.105822812676073
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,1,160212,1.0,0.985477630024524,-0.1384142767399892,0.9033168094339112,0.0,0.4834159528304441
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,2,160213,1.0,0.6578636775872282,0.07926066283047573,0.9345314572827318,1.0,0.6811540821741762
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,3,160200,0.0,0.16764801689223222,0.081390863347531,0.9630887424345185,0.0,0.5028364845630419
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,4,160201,1.0,0.9967936022739975,0.17996296173086446,0.9584139082322642,1.0,1.180272270709092
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,5,160204,1.0,0.9685113070706088,-0.38723019777635387,0.8591820243911081,0.0,0.801620663692894
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,6,160203,1.0,0.9845945931335469,-0.22142122638722284,0.9417703842622177,0.0,0.6409656167493052
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,7,160211,1.0,0.9364053097287934,-0.05725765453480666,0.9572665041524608,1.0,0.789182005206084
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,8,160202,1.0,0.977391326794942,-0.32045406353112527,0.897504829224341,0.0,0.7947166246371085
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,9,160214,1.0,0.9959602412602535,-0.23410874879808788,0.9493539504410976,1.0,0.4230465409160168
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,10,160210,1.0,0.9979351662381752,-0.15841619862745693,0.960377738586417,1.0,0.6190499909838192
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,11,160217,1.0,0.8431418924578344,-0.2023652680978888,0.9250866541172454,1.0,0.7038773545184047
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,12,160209,1.0,0.9979602518731625,-0.0026053603088020405,0.9046906476071095,1.0,0.6605601052906268
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,13,160219,0.0,0.03289912688964669,-0.013381264354017652,0.9397495911505536,1.0,0.6861738636870072
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,14,160208,0.0,0.36533542186355306,0.07784963157394797,0.9107766918358887,1.0,0.8252778708711436
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,15,160216,1.0,0.6956485002902663,0.01623611869022476,0.9510097653141636,1.0,0.5027304891993846
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,16,160215,1.0,0.6104566934304214,0.04517069033602634,0.9356136202856518,0.0,1.292960687861198
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,17,160218,1.0,0.9388346900258769,0.026880542272400262,0.9546553893939963,1.0,0.22672305303001838
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,18,160206,1.0,0.8519709127220916,0.509605367244361,0.904625152060802,1.0,0.9343812042240276
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,19,160207,0.0,0.3339731798508375,0.189525771156692,0.9572460180563885,1.0,0.9234526882668761
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.2,20,160205,1.0,0.9681097114538941,0.19863239440793307,0.8870756502669166,1.0,1.205822812676073
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,1,160212,1.0,0.9854776316011353,-0.20922443137010727,0.9187653904536962,0.0,0.583415952830444
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,2,160213,1.0,0.9851968442332073,-0.02073933716952428,0.9145314572827318,1.0,0.7811540821741763
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,3,160200,1.0,0.9663859941473268,0.049668953412763686,0.9447832109391844,0.0,0.6028364845630418
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,4,160201,1.0,0.9999846835571091,0.05651402404874428,0.960138678294598,1.0,1.330272270709092
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,5,160204,1.0,0.9685113070706093,-0.4221228276439156,0.8491820243911081,0.0,0.9516206636928939
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,6,160203,1.0,0.9845946041673114,-0.2655196249176194,0.9417703842622177,0.0,0.7409656167493052
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,7,160211,1.0,0.9468688507929963,-0.04347532345665647,0.9547801124916807,1.0,0.8891820052060839
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,8,160202,1.0,0.9773913270157751,-0.34214701381141566,0.887504829224341,0.0,0.9447166246371086
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,9,160214,1.0,0.9959602435513464,-0.284810842729981,0.9315709886787861,1.0,0.5138903188969937
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,10,160210,1.0,0.9979351818858445,-0.20291968701378366,0.9570384971485535,1.0,0.7690499909838192
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,11,160217,1.0,0.8438305974578447,-0.15135663943461547,0.9250866541172454,1.0,0.8038773545184046
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,12,160209,1.0,0.9985521678969929,0.006183842234955328,0.904570495918901,1.0,0.7105601052906267
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,13,160219,0.0,-0.0022878483285976303,-0.041444389564944784,0.9336428891167127,1.0,0.7861738636870068
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,14,160208,1.0,0.6452102342749686,0.06404955314476168,0.9237082940583474,1.0,0.9252778708711437
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,15,160216,0.0,0.37469700676444473,0.030334586060156793,0.9525802896322765,1.0,0.6027304891993845
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,16,160215,1.0,0.7152674335528272,0.020904989194347974,0.9143176765648898,0.0,1.492960687861198
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,17,160218,1.0,0.9396011869911342,0.023128573724976384,0.9446553893939963,1.0,0.27672305303001843
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,18,160206,1.0,0.9125437747911506,0.49093086507790673,0.8874242033545939,1.0,1.0343812042240277
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,19,160207,1.0,0.8495048079528482,0.16844016897436276,0.9372460180563885,1.0,1.0234526882668762
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.25,20,160205,1.0,0.9926777820387133,0.15793928412226138,0.887401363122886,1.0,1.3058228126760731
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.3,1,160212,1.0,0.9854776316312559,-0.276781952511801,0.9361117333453528,0.0,0.6834159528304441
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.3,2,160213,1.0,0.99176798168364,-0.09625287707432612,0.9133972504335535,1.0,0.8811540821741761
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.3,3,160200,1.0,0.9881398330505046,0.007055402036598865,0.9247832109391844,0.0,0.7028364845630418
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.3,4,160201,1.0,0.9999898401094928,-0.003592812621902697,0.9544460151455616,1.0,1.4755744623006268
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.3,5,160204,1.0,0.9685113070706093,-0.5407568212553143,0.8308087465223859,0.0,1.1016206636928938
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.3,6,160203,1.0,0.9845946041817234,-0.36384315480619756,0.9398730825736376,0.0,0.8314791083064043
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.3,7,160211,1.0,0.9272511342698568,-0.027153968978944315,0.9347801124916808,1.0,0.9891820052060839
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.3,8,160202,1.0,0.977391327119122,-0.3618497206260738,0.877504829224341,0.0,1.0947166246371085
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.3,9,160214,1.0,0.9959602434631705,-0.2886911930053285,0.9215709886787861,1.0,0.5638903188969937
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.3,10,160210,1.0,0.9979351832467439,-0.23268095118696452,0.9375959467125532,1.0,0.9190499909838192
R_7PsMTUjq8Wa1btt,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.3,11,160217,1.0,0.8440214734635262,-0.17580026081298833,0.9065437148781935,1.0,0.9038773545184047
